SITE ID,STATUS,PPT_ID,ADDRESS,CITY,STATE,ZIP,BORO,LATITUDE,LONGITUDE,CROSS_STREET_1,CROSS_STREET_2,CORNER,INSTALL_DATE,ACTIVE_DATE,WIFI_STATUS,TABLET_STATUS,PHONE_STATUS,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,NTA,NTA_NAME
bk-16-145930,Link Active!,145930,41 SACKMAN STREET,New York,NY,11233,Brooklyn,40.67784547,-73.90590131,FULTON STREET,HERKIMER STREET,SE,09/17/2017 12:00:00 AM,01/05/2018 12:00:00 AM,up,up,up,16,37,367,BK79,Ocean Hill
bx-01-119011,Link Active!,119011,548 EAST 138 STREET,New York,NY,10454,Bronx,40.80681954,-73.9176574,ST. ANN'S AVENUE,BROOK AVENUE,SW,06/05/2018 12:00:00 AM,07/26/2018 12:00:00 AM,up,up,up,1,8,25,BX39,Mott Haven-Port Morris
bx-04-140582,Link Active!,140582,597 GRAND CONCOURSE,New York,NY,10451,Bronx,40.819886,-73.926847,EAST 151 STREET,EAST 150 STREET,SW,06/09/2016 12:00:00 AM,07/15/2016 12:00:00 AM,up,up,up,4,8,63,BX63,West Concourse
bk-03-126644,Link Active!,126644,1803 FULTON STREET,New York,NY,11233,Brooklyn,40.679232,-73.927098,ROCHESTER AVENUE,SUMPTER STREET,NE,10/27/2016 12:00:00 AM,11/09/2016 12:00:00 AM,up,up,up,3,36,381,BK61,Crown Heights North
bk-07-145862,Link Active!,145862,899 4 AVENUE,New York,NY,11232,Brooklyn,40.6554376,-74.00305032,34 STREET,33 STREET,NE,07/01/2017 12:00:00 AM,08/22/2017 12:00:00 AM,up,up,up,7,38,84,BK32,Sunset Park West
bk-08-127044,Link Active!,127044,590 NOSTRAND AVENUE,New York,NY,11216,Brooklyn,40.67826808,-73.94979845,ATLANTIC AVENUE,PACIFIC STREET,SW,02/03/2017 12:00:00 AM,03/01/2017 12:00:00 AM,up,up,up,8,36,315,BK61,Crown Heights North
bk-09-130021,Link Active!,130021,991 NOSTRAND AVENUE,New York,NY,11225,Brooklyn,40.66416648,-73.95091962,EMPIRE BOULEVARD,SULLIVAN PLACE,NE,02/23/2017 12:00:00 AM,04/13/2017 12:00:00 AM,up,up,up,9,35,319,BK63,Crown Heights South
bx-01-123228,Link Active!,123228,349 EAST 149 STREET,New York,NY,10451,Bronx,40.816692,-73.919637,COURTLANT AVENUE,MORRIS AVENUE,NW,01/21/2017 12:00:00 AM,03/30/2017 12:00:00 AM,up,down,up,1,17,65,BX34,Melrose South-Mott Haven North
bx-05-119569,Link Active!,119569,2454 CRESTON AVENUE,New York,NY,10468,Bronx,40.86215226,-73.89839588,EAST FORDHAM ROAD,EAST 188 STREET,SE,06/24/2017 12:00:00 AM,10/26/2017 12:00:00 AM,up,up,up,5,14,23703,BX40,Fordham South
bk-08-125707,Link Active!,125707,718 WASHINGTON AVENUE,New York,NY,11238,Brooklyn,40.67640751,-73.96361018,PROSPECT PLACE,PARK PLACE,SWC,09/23/2017 12:00:00 AM,01/05/2018 12:00:00 AM,up,up,up,8,35,205,BK64,Prospect Heights
bk-16-126635,Link Active!,126635,2057 FULTON STREET,New York,NY,11233,Brooklyn,40.678354,-73.911008,ROCKAWAY AVENUE,THOMAS BOYLAND STREET,NW,11/11/2016 12:00:00 AM,12/09/2016 12:00:00 AM,up,up,up,16,41,371,BK79,Ocean Hill
bx-01-146062,Link Active!,146062,624 MELROSE AVENUE,New York,NY,10455,Bronx,40.81801655,-73.91679096,EAST 152 STREET,EAST 151 STREET,Midblock,02/25/2018 12:00:00 AM,04/25/2018 12:00:00 AM,up,up,up,1,17,67,BX34,Melrose South-Mott Haven North
bx-01-146083,Link Active!,146083,296 WILLIS AVENUE,New York,NY,10454,Bronx,40.81025520368941,-73.92192322650817,EAST 140 STREET,EAST 139 STREET,SE,05/02/2018 12:00:00 AM,06/11/2018 12:00:00 AM,up,up,up,1,8,39,BX39,Mott Haven-Port Morris
bx-06-146096,Link Active!,146096,4201 3 AVENUE,New York,NY,10457,Bronx,40.8464767576844,-73.89639315779851,EAST TREMONT AVENUE,EAST 176 STREET,SE,06/20/2018 12:00:00 AM,07/26/2018 12:00:00 AM,up,up,up,6,15,395,BX01,Claremont-Bathgate
mn-01-108445,Link Active!,108445,23 WALKER STREET,New York,NY,10013,Manhattan,40.719679,-74.004974,6 AVENUE,CHURCH STREET,SEC,11/18/2017 12:00:00 AM,05/02/2018 12:00:00 AM,up,up,up,1,1,33,MN24,SoHo-TriBeCa-Civic Center-Little Italy
bk-08-127080,Link Active!,127080,27 6 AVENUE,New York,NY,11217,Brooklyn,40.682132535895505,-73.9739328216142,PACIFIC STREET,DEAN STREET,NE,12/08/2017 12:00:00 AM,02/14/2018 12:00:00 AM,up,up,up,8,35,161,BK64,Prospect Heights
bx-01-119075,Link Active!,119075,134 EAST 149 STREET,New York,NY,10451,Bronx,40.818676,-73.928165,WALTON AVENUE,GRAND CONCOURSE,SE,06/10/2017 12:00:00 AM,07/19/2017 12:00:00 AM,up,up,up,1,17,63,BX63,West Concourse
bx-05-111577,Link Active!,111577,111 EAST BURNSIDE AVENUE,New York,NY,10453,Bronx,40.853028,-73.905076,CRESTON AVENUE,MORRIS AVENUE,NW,04/15/2017 12:00:00 AM,06/13/2017 12:00:00 AM,up,up,up,5,14,241,BX41,Mount Hope
bx-05-138759,Link Active!,138759,1831 WEBSTER AVENUE,New York,NY,10457,Bronx,40.846169,-73.901951,EAST 175 STREET,EAST 176 STREET,MIDBLK,06/24/2017 12:00:00 AM,08/01/2017 12:00:00 AM,up,up,up,5,15,231,BX41,Mount Hope
bx-05-146094,Link Active!,146094,2 CLIFFORD PLACE,New York,NY,10453,Bronx,40.846434,-73.912958,JEROME AVENUE,TOWSEND AVENUE,SE,06/20/2018 12:00:00 AM,07/13/2018 12:00:00 AM,up,up,up,5,14,22701,BX41,Mount Hope
bx-06-119378,Link Active!,119378,400 EAST TREMONT AVENUE,New York,NY,10457,Bronx,40.8475737,-73.90076644,WEBSTER AVENUE,PARK AVENUE,SE,05/06/2017 12:00:00 AM,06/13/2017 12:00:00 AM,up,up,up,6,15,231,BX41,Mount Hope
mn-02-122264,Link Active!,122264,375 6 AVENUE,New York,NY,10014,Manhattan,40.73288433,-74.00023841,WAVERLY PLACE,WEST WASHINGTON PLACE,SW,03/10/2018 12:00:00 AM,05/16/2018 12:00:00 AM,up,up,up,2,3,71,MN23,West Village
bk-09-126616,Link Active!,126616,806 FRANKLIN AVENUE,New York,NY,11225,Brooklyn,40.67031776,-73.95817186,EASTERN PARKWAY,UNION STREET,SW,12/22/2016 12:00:00 AM,02/08/2017 12:00:00 AM,up,up,up,9,35,213,BK63,Crown Heights South
bk-14-126362,Link Active!,126362,1626 CORTELYOU ROAD,New York,NY,11226,Brooklyn,40.64185835,-73.96283585,EAST 17 STREET,EAST 16 STREET,SE,12/02/2017 12:00:00 AM,04/23/2018 12:00:00 AM,up,up,up,14,40,514,BK42,Flatbush
bx-01-146086,Link Active!,146086,216 WILLIS AVENUE,New York,NY,10454,Bronx,40.80829273,-73.92333228,EAST 137 STREET,EAST 136 STREET,SE,05/17/2018 12:00:00 AM,07/02/2018 12:00:00 AM,up,up,up,1,8,25,BX39,Mott Haven-Port Morris
bx-04-145687,Link Active!,145687,1049 GERARD AVENUE,New York,NY,10452,Bronx,40.831543,-73.92264499,EAST 165 STREET,EAST 164 STREET,SW,08/27/2016 12:00:00 AM,01/17/2017 12:00:00 AM,up,up,up,4,8,195,BX63,West Concourse
bx-05-145959,Link Active!,145959,202 EAST 188 STREET,New York,NY,10458,Bronx,40.86115,-73.8974,GRAND COUNCORSE,VALENTINE AVENUE,SE,10/06/2017 12:00:00 AM,01/12/2018 12:00:00 AM,up,up,up,5,15,23702,BX05,Bedford Park-Fordham North
bk-09-145833,Link Active!,145833,803 NOSTRAND AVENUE,New York,NY,11225,Brooklyn,40.66916742,-73.9505023,UNION STREET,EASTERN PARKWAY,NE,03/24/2017 12:00:00 AM,05/19/2017 12:00:00 AM,up,up,up,9,35,319,BK63,Crown Heights South
bx-01-146056,Link Active!,146056,520 BROOK AVENUE,New York,NY,10455,Bronx,40.81439418,-73.91518065,EAST 148 STREET,EAST 149 STREET,NE,02/12/2018 12:00:00 AM,05/31/2018 12:00:00 AM,up,up,up,1,8,43,BX39,Mott Haven-Port Morris
bx-05-119575,Link Active!,119575,2437 GRAND CONCOURSE,New York,NY,10468,Bronx,40.861349,-73.898023,EAST 188 STREET,EAST 184 STREET,SW,07/01/2016 12:00:00 AM,07/19/2016 12:00:00 AM,up,up,up,5,14,23703,BX40,Fordham South
bx-08-145850,Link Active!,145850,119 WEST KINGSBRIDGE ROAD,New York,NY,10468,Bronx,40.86869849,-73.9021009,UNIVERSITY AVENUE,WEBB AVENUE,NE,06/10/2017 12:00:00 AM,08/01/2017 12:00:00 AM,up,up,up,8,14,26701,BX28,Van Cortlandt Village
mn-01-123002,Link Active!,123002_139270,55 WATER STREET,New York,NY,10004,Manhattan,40.70331108026864,-74.00998457382894,COENTIES SLIP,OLD SLIP,SEC,11/11/2017 12:00:00 AM,02/27/2018 12:00:00 AM,up,up,up,1,1,9,MN25,Battery Park City-Lower Manhattan
mn-02-128511,Link Active!,128511,74 8 AVENUE,New York,NY,10011,Manhattan,40.73944747,-74.00259998,WEST 14 STREET,GREENWICH AVENUE,SE,03/11/2016 12:00:00 AM,04/15/2016 12:00:00 AM,up,up,up,2,3,77,MN23,West Village
bk-14-145755,Link Active!,145755,827 FLATBUSH AVENUE,New York,NY,11226,Brooklyn,40.65245679,-73.95911529,LINDEN BOULEVARD,CATON AVENUE,NE,03/03/2017 12:00:00 AM,04/05/2017 12:00:00 AM,up,up,up,14,40,79602,BK60,Prospect Lefferts Gardens-Wingate
bx-01-145821,Link Active!,145821,250 WALTON AVENUE,New York,NY,10451,Bronx,40.81359474,-73.93040028,EAST 138 STREET,EAST 140 STREET,NE,04/15/2017 12:00:00 AM,05/16/2017 12:00:00 AM,up,up,up,1,8,63,BX63,West Concourse
mn-01-137940,Link Active!,137940_137941,90 LAFAYETTE STREET,New York,NY,10013,Manhattan,40.71748211,-74.00151938,WHITE STREET,WALKER STREET,NW,07/12/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,down,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-100727,Link Active!,100727,178 BOWERY,New York,NY,10012,Manhattan,40.72059636,-73.99407509,KENMARE STREET,SPRING STREET,NW,07/12/2016 12:00:00 AM,08/19/2016 12:00:00 AM,up,up,up,2,1,41,MN24,SoHo-TriBeCa-Civic Center-Little Italy
bx-01-145688,Link Active!,145688,518 GERARD AVENUE,New York,NY,10451,Bronx,40.81888599,-73.92921294,EAST 149 STREET,EAST 148 STREET,SE,08/27/2016 12:00:00 AM,11/08/2016 12:00:00 AM,up,up,up,1,17,63,BX63,West Concourse
bx-03-146064,Link Active!,146064,574 EAST 163 STREET,New York,NY,10456,Bronx,40.82392555,-73.90854944,3 AVENUE,EAGLE AVENUE,SE,02/25/2018 12:00:00 AM,05/31/2018 12:00:00 AM,up,up,up,3,17,141,BX35,Morrisania-Melrose
bx-05-119590,Link Active!,119590,104 EAST BURNSIDE AVENUE,New York,NY,10453,Bronx,40.85304298,-73.90555222,MORRIS AVENUE,CRESTON AVENUE,SE,06/09/2016 12:00:00 AM,07/01/2016 12:00:00 AM,up,up,up,5,14,241,BX41,Mount Hope
bx-07-119793,Link Active!,119793,385 EAST FORDHAM ROAD,New York,NY,10458,Bronx,40.86199332,-73.89182996,DECATUR AVENUE,MARION AVENUE,NW,08/27/2016 12:00:00 AM,06/21/2017 12:00:00 AM,up,down,up,7,15,39901,BX05,Bedford Park-Fordham North
bx-01-123212,Link Active!,123212,2976A 3 AVENUE,New York,NY,10455,Bronx,40.81855965,-73.91430035,EAST 153 STREET,EAST 154 STREET,NE,01/21/2017 12:00:00 AM,03/30/2017 12:00:00 AM,up,down,up,1,17,71,BX34,Melrose South-Mott Haven North
bx-04-119157,Link Active!,119157,96 EAST 170 STREET,New York,NY,10452,Bronx,40.839445,-73.915848,WALTON AVENUE,WYTHE PLACE,SE,06/09/2016 12:00:00 AM,09/15/2016 12:00:00 AM,up,up,up,4,16,22102,BX63,West Concourse
bx-07-111540,Link Active!,111540,2408 UNIVERSITY AVENUE,New York,NY,10468,Bronx,40.86311405,-73.90457508,WEST FORDHAM ROAD,WEST 188 STREET,MIDBLK,02/18/2017 12:00:00 AM,03/30/2017 12:00:00 AM,up,up,up,7,14,263,BX30,Kingsbridge Heights
mn-03-123269,Link Active!,123269_123635,170 2 AVENUE,New York,NY,10003,Manhattan,40.730249,-73.986348,EAST 11 STREET,EAST 10 STREET,SE,07/10/2016 12:00:00 AM,09/13/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-138575,Link Active!,138575,192 2 AVENUE,New York,NY,10003,Manhattan,40.73108,-73.985739,EAST 12 STREET,EAST 13 STREET,NE,07/08/2016 12:00:00 AM,09/19/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-04-107977,Link Active!,107977,221 8 AVENUE,New York,NY,10011,Manhattan,40.74426003,-73.99939787,WEST 21 STREET,WEST 22 STREET,NW,03/16/2016 12:00:00 AM,04/06/2016 12:00:00 AM,up,down,up,4,3,89,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
bx-05-119598,Link Active!,119598,51 EAST TREMONT AVENUE,New York,NY,10453,Bronx,40.851329,-73.908266,WALTON AVENUE,MORRIS AVENUE,NE,10/20/2017 12:00:00 AM,01/12/2018 12:00:00 AM,up,up,up,5,14,241,BX41,Mount Hope
bx-05-119628,Link Active!,119628,200 EAST 184 STREET,New York,NY,10458,Bronx,40.85915372,-73.89855259,GRAND CONCOURSE,RYER AVENUE,SE,05/12/2016 12:00:00 AM,07/15/2016 12:00:00 AM,up,up,up,5,15,38301,BX40,Fordham South
bx-07-117868,Link Active!,117868,2415 JEROME AVENUE,New York,NY,10468,Bronx,40.86176218,-73.90196472,WEST FORDHAM ROAD,WEST 184 STREET,Midblock,04/19/2018 12:00:00 AM,06/26/2018 12:00:00 AM,up,up,up,7,14,253,BX30,Kingsbridge Heights
bx-05-145839,Link Active!,145839,69 EAST 176 STREET,New York,NY,10453,Bronx,40.84833,-73.9099,TOWNSEND AVENUE,WALTON AVENUE,NW,04/22/2017 12:00:00 AM,06/13/2017 12:00:00 AM,up,up,up,5,14,23301,BX41,Mount Hope
mn-01-122285,Link Installed; Connecting Power and Fiber,122285,30 VARICK STREET,New York,NY,10013,Manhattan,40.72056775,-74.0065562,BEACH STREET,LAIGHT STREET,SE,08/01/2018 12:00:00 AM,,Not Available,Not Available,Not Available,1,1,33,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-122344,Link Installed; Connecting Power and Fiber,122344,203 GRAND STREET,New York,NY,10013,Manhattan,40.71903975,-73.99663087,MOTT STREET,MULBERRY STREET,SWC,05/24/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,1,41,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-04-122503,Link Active!,122503_122504_122505,969 8 AVENUE,New York,NY,10019,Manhattan,40.76663812,-73.98309182,WEST 56 STREET,WEST 57 STREET,SW,03/10/2016 12:00:00 AM,07/07/2016 12:00:00 AM,up,up,up,4,3,139,MN15,Clinton
mn-04-122625,Link Active!,122625,933 8 AVENUE,New York,NY,10019,Manhattan,40.76560072,-73.98384519,WEST 55 STREET,WEST 56 STREET,NW,03/18/2016 12:00:00 AM,04/04/2016 12:00:00 AM,up,up,up,4,3,139,MN15,Clinton
mn-04-123359,Link Active!,123359_123660,245 7 AVENUE,New York,NY,10001,Manhattan,40.744815,-73.994986,WEST 24 STREET,WEST 25 STREET,NE,04/07/2018 12:00:00 AM,07/06/2018 12:00:00 AM,up,up,up,4,3,91,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-123535,Link Active!,123535,133 WEST 14 STREET,New York,NY,10011,Manhattan,40.73807416,-73.99831928,7 AVENUE,6 AVENUE,NE,10/16/2016 12:00:00 AM,11/11/2016 12:00:00 AM,up,up,up,4,3,81,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-134727,Link Active!,134727,123 7 AVENUE,New York,NY,10011,Manhattan,40.74068566,-73.99799948,WEST 18 STREET,WEST 17 STREET,Midblock,10/15/2017 12:00:00 AM,01/08/2018 12:00:00 AM,up,up,up,4,3,81,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-135037,Link Active!,135037,176 8 AVENUE,New York,NY,10011,Manhattan,40.742689,-74.000238,WEST 19 STREET,WEST 18 STREET,SE,04/30/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,4,3,87,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-03-123295,Link Active!,123295_142432,56 1 AVENUE,New York,NY,10009,Manhattan,40.724614,-73.98733637,EAST 3 STREET,EAST 4 STREET,NE,10/07/2017 12:00:00 AM,02/07/2018 12:00:00 AM,up,up,up,3,2,32,MN22,East Village
mn-04-122475,Link Active!,122475,747 10 AVENUE,New York,NY,10019,Manhattan,40.76527687,-73.99149319,WEST 51 STREET,WEST 50 STREET,SW,09/23/2017 12:00:00 AM,01/08/2018 12:00:00 AM,up,up,up,4,3,135,MN15,Clinton
mn-04-122482,Link Active!,122482,849 10 AVENUE,New York,NY,10019,Manhattan,40.76840586,-73.98921452,WEST 56 STREET,WEST 55 STREET,SW,09/23/2017 12:00:00 AM,12/04/2017 12:00:00 AM,up,up,up,4,6,135,MN15,Clinton
mn-04-122583,Link Active!,122583_122584,715 8 AVENUE,New York,NY,10036,Manhattan,40.75910666,-73.98857946,WEST 45 STREET,WEST 44 STREET,SW,03/11/2016 12:00:00 AM,04/11/2016 12:00:00 AM,up,down,up,4,3,121,MN15,Clinton
mn-04-135039,Link Active!,135039_135040,104 8 AVENUE,New York,NY,10011,Manhattan,40.740531,-74.001807,WEST 15 STREET,WEST 16 STREET,NE,06/10/2017 12:00:00 AM,07/12/2017 12:00:00 AM,up,up,up,4,3,81,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-122466,Link Active!,122466,703 10 AVENUE,New York,NY,10036,Manhattan,40.76338512,-73.99286971,WEST 48 STREET,WEST 47 STREET,NW,10/07/2017 12:00:00 AM,12/04/2017 12:00:00 AM,up,down,up,4,3,129,MN15,Clinton
mn-04-122470,Link Active!,122470_122483,829 10 AVENUE,New York,NY,10019,Manhattan,40.76778999,-73.98965898,WEST 55 STREET,WEST 54 STREET,SW,09/23/2017 12:00:00 AM,11/02/2017 12:00:00 AM,up,up,up,4,6,135,MN15,Clinton
mn-04-123524,Link Active!,123524,1293 BROADWAY,New York,NY,10011,Manhattan,40.74280314,-74.00416971,WEST 16 STREET,WEST 17 STREET,SWC,02/04/2018 12:00:00 AM,04/04/2018 12:00:00 AM,up,up,up,5,3,101,MN17,Midtown-Midtown South
mn-04-135163,Link Active!,135163_135166,764 10 AVENUE,New York,NY,10019,Manhattan,40.76578851,-73.99085201,WEST 52 STREET,WEST 51 STREET,SE,09/23/2017 12:00:00 AM,11/08/2017 12:00:00 AM,up,up,up,4,3,133,MN15,Clinton
mn-05-108039,Link Active!,108039,1149 BROADWAY,New York,NY,10001,Manhattan,40.74424305,-73.98901592,WEST 27 STREET,WEST 26 STREET,NW,10/01/2016 12:00:00 AM,11/08/2016 12:00:00 AM,up,up,up,5,3,58,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-121624,Link Active!,121624,2 EAST 31 STREET,New York,NY,10016,Manhattan,40.74642561,-73.98581619,5 AVENUE,MADISON AVENUE,SE,02/11/2017 12:00:00 AM,06/05/2017 12:00:00 AM,up,up,up,5,4,74,MN17,Midtown-Midtown South
mn-03-123367,Link Active!,123367_142452,84 DELANCEY STREET,New York,NY,10002,Manhattan,40.719215,-73.989850,ORCHARD STREET,ALLEN STREET,NW,11/14/2016 12:00:00 AM,12/28/2016 12:00:00 AM,up,up,up,3,1,18,MN27,Chinatown
mn-04-122580,Link Active!,122580_122581,739 8 AVENUE,New York,NY,10036,Manhattan,40.75993686,-73.98797229,WEST 46 STREET,WEST 47 STREET,NW,07/13/2016 12:00:00 AM,07/20/2016 12:00:00 AM,up,up,up,4,3,127,MN15,Clinton
mn-04-142001,Link Active!,142001,701 8 AVENUE,New York,NY,10036,Manhattan,40.75866608,-73.98890049,WEST 44 STREET,WEST 45 STREET,NW,03/11/2016 12:00:00 AM,04/11/2016 12:00:00 AM,up,up,up,4,3,121,MN15,Clinton
mn-04-122075,Link Active!,122075_122076,615 8 AVENUE,New York,NY,10018,Manhattan,40.75587809,-73.99093285,WEST 40 STREET,WEST 39 STREET,SW,03/12/2016 12:00:00 AM,04/11/2016 12:00:00 AM,up,up,up,4,3,115,MN15,Clinton
mn-04-135516,Link Active!,135516_135540,129 9 AVENUE,New York,NY,10011,Manhattan,40.74359974,-74.00358788,WEST 19 STREET,WEST 18 STREET,NW,12/07/2017 12:00:00 AM,05/09/2018 12:00:00 AM,up,up,up,4,3,89,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-136625,Link Active!,136625_136626,306 WEST 57 STREET,New York,NY,10019,Manhattan,40.76686129,-73.98344153,8 AVENUE,9 AVENUE,SW,04/01/2017 12:00:00 AM,07/13/2017 12:00:00 AM,up,up,up,4,3,139,MN15,Clinton
mn-05-121993,Link Active!,121993,535 7 AVENUE,New York,NY,10018,Manhattan,40.75397801,-73.98832163,WEST 39 STREET,WEST 38 STREET,SE,04/01/2017 12:00:00 AM,06/14/2017 12:00:00 AM,up,up,up,5,3,113,MN17,Midtown-Midtown South
mn-05-122211,Link Active!,122211,59 WEST 28 STREET,New York,NY,10001,Manhattan,40.74600486,-73.99028957,6 AVENUE,BROADWAY,NE,08/19/2017 12:00:00 AM,02/23/2018 12:00:00 AM,up,up,up,5,3,76,MN17,Midtown-Midtown South
mn-04-134912,Link Active!,134912_134913,211 8 AVENUE,New York,NY,10011,Manhattan,40.74391929,-73.9996452,WEST 21 STREET,WEST 20 STREET,SW,04/30/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,4,3,89,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-136982,Link Active!,136982_136987,303 WEST 39 STREET,New York,NY,10018,Manhattan,40.7555,-73.991425,8 AVENUE,9 AVENUE,NW,03/19/2016 12:00:00 AM,04/11/2016 12:00:00 AM,up,up,up,4,3,115,MN15,Clinton
mn-04-142000,Link Active!,142000,831 8 AVENUE,New York,NY,10019,Manhattan,40.76243064,-73.98615577,WEST 50 STREET,WEST 51 STREET,NW,05/14/2016 12:00:00 AM,06/22/2016 12:00:00 AM,up,up,up,4,3,133,MN15,Clinton
mn-05-107739,Link Active!,107739_107858,795 6 AVENUE,New York,NY,10001,Manhattan,40.74557814,-73.99100163,WEST 27 STREET,WEST 28 STREET,NW,09/10/2017 12:00:00 AM,11/02/2017 12:00:00 AM,up,up,up,5,3,95,MN17,Midtown-Midtown South
mn-05-107818,Link Active!,107818,670 8 AVENUE,New York,NY,10036,Manhattan,40.757544,-73.989409,WEST 42 STREET,WEST 43 STREET,SE,03/12/2016 12:00:00 AM,04/06/2016 12:00:00 AM,up,up,up,5,3,119,MN17,Midtown-Midtown South
mn-05-121491,Link Active!,121491,68 LEXINGTON AVENUE,New York,NY,10010,Manhattan,40.7410117,-73.98376711,EAST 25 STREET,EAST 26 STREET,NW,04/01/2017 12:00:00 AM,05/26/2017 12:00:00 AM,up,up,up,5,2,68,MN21,Gramercy
mn-04-135620,Link Active!,135620_135626,127 8 AVENUE,New York,NY,10011,Manhattan,40.74137338,-74.00150114,WEST 16 STREET,WEST 17 STREET,MIDBLK,08/05/2017 12:00:00 AM,10/02/2017 12:00:00 AM,up,up,up,4,3,83,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-137007,Link Active!,137007_137008,126 8 AVENUE,New York,NY,10011,Manhattan,40.741123,-74.00137,WEST 16 STREET,WEST 17 STREET,NE,04/30/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,4,3,81,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-122529,Link Active!,122529,1710 BROADWAY,New York,NY,10019,Manhattan,40.76412672,-73.98230856,WEST 54 STREET,WEST 55 STREET,NW,04/16/2016 12:00:00 AM,07/19/2016 12:00:00 AM,up,up,up,5,4,137,MN17,Midtown-Midtown South
mn-05-122627,Link Active!,122627,932 8 AVENUE,New York,NY,10019,Manhattan,40.765522,-73.983593,WEST 55 STREET,WEST 56 STREET,NE,03/18/2016 12:00:00 AM,04/07/2016 12:00:00 AM,up,up,up,5,3,137,MN17,Midtown-Midtown South
mn-04-133373,Link Active!,133373_133374,301 WEST 57 STREET,New York,NY,10019,Manhattan,40.76693979,-73.98315529,8 AVENUE,9 AVENUE,NW,07/19/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,4,3,139,MN15,Clinton
mn-04-134599,Link Active!,134599,717 6 AVENUE,New York,NY,10011,Manhattan,40.7430973,-73.9928116,WEST 23 STREET,WEST 22 STREET,NW,02/12/2018 12:00:00 AM,05/24/2018 12:00:00 AM,up,up,up,4,3,91,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-135811,Link Active!,135811_136385,175 7 AVENUE,New York,NY,10011,Manhattan,40.74230081,-73.99683036,WEST 20 STREET,WEST 21 STREET,NE,03/03/2018 12:00:00 AM,05/08/2018 12:00:00 AM,up,up,up,4,3,87,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-04-139167,Link Active!,139167,259 WEST 24 STREET,New York,NY,10001,Manhattan,40.74592407,-73.99775661,8 AVENUE,7 AVENUE,NE,03/16/2016 12:00:00 AM,04/07/2016 12:00:00 AM,up,up,up,4,3,91,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-122649,Link Active!,122649_122838,200 WEST 56 STREET,New York,NY,10019,Manhattan,40.76487454,-73.98073089,7 AVENUE,BROADWAY,SW,10/15/2016 12:00:00 AM,11/11/2016 12:00:00 AM,up,up,up,5,4,137,MN17,Midtown-Midtown South
mn-05-133690,Link Active!,133690_133691,333 5 AVENUE,New York,NY,10016,Manhattan,40.74762726,-73.98503716,EAST 33 STREET,EAST 32 STREET,SE,08/12/2017 12:00:00 AM,10/20/2017 12:00:00 AM,up,down,up,5,4,74,MN17,Midtown-Midtown South
mn-04-135877,Link Active!,135877_135878,850 10 AVENUE,New York,NY,10019,Manhattan,40.76826158,-73.98904337,WEST 56 STREET,WEST 55 STREET,SE,09/23/2017 12:00:00 AM,01/05/2018 12:00:00 AM,up,up,up,4,3,139,MN15,Clinton
mn-05-122867,Link Active!,122867_122868,4 WEST 51 STREET,New York,NY,10111,Manhattan,40.7592052,-73.97699037,5 AVENUE,6 AVENUE,SW,02/11/2017 12:00:00 AM,02/15/2018 12:00:00 AM,up,up,up,5,4,104,MN17,Midtown-Midtown South
mn-05-122629,Link Active!,122629_122744_122756,1401 6 AVENUE,New York,NY,10019,Manhattan,40.76451317,-73.97719468,WEST 57 STREET,WEST 58 STREET,NW,02/18/2017 12:00:00 AM,05/08/2017 12:00:00 AM,up,up,up,5,4,137,MN17,Midtown-Midtown South
mn-05-133558,Link Active!,133558_133559,232 MADISON AVENUE,New York,NY,10016,Manhattan,40.74983207,-73.9815598,EAST 37 STREET,EAST 38 STREET,NW,04/30/2017 12:00:00 AM,06/14/2017 12:00:00 AM,up,up,up,5,4,82,MN20,Murray Hill-Kips Bay
