,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
646,node,5625774808,40.6799001,-73.9752931,,clothes,Almost New Vintage,POINT (-73.9752931 40.6799001),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
647,node,5625774816,40.6809173,-73.9758667,,clothes,A. Cheng,POINT (-73.9758667 40.6809173),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
659,node,5657099775,40.6815777,-73.9768047,,clothes,La Belle Boutique,POINT (-73.9768047 40.6815777),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
663,node,5676615631,40.6809996,-73.9750134,,clothes,Vinnies,POINT (-73.97501339999999 40.6809996),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
664,node,5676615639,40.6816935,-73.9759865,,clothes,Versailles,POINT (-73.9759865 40.6816935),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
665,node,5676615648,40.6818028,-73.9760699,,clothes,Mondini,POINT (-73.9760699 40.6818028),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
724,node,5807804740,40.6878665,-73.9867918,,clothes,Steven Alan,POINT (-73.98679180000001 40.6878665),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
726,node,5808313096,40.6872983,-73.9862617,,clothes,Iris Lingerie,POINT (-73.9862617 40.6872983),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
727,node,5809142477,40.6871066,-73.9857773,,clothes,Kaight,POINT (-73.9857773 40.6871066),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
728,node,5809621626,40.6871968,-73.9860047,,clothes,Antler & Woods,POINT (-73.9860047 40.6871968),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
739,node,5864437428,40.6871758,-73.9859518,,clothes,Meg,POINT (-73.9859518 40.6871758),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
750,node,5905417719,40.6852999,-73.9811165,,clothes,Notorious,POINT (-73.9811165 40.6852999),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
827,way,264487814,40.6811948,-73.9750042,Brooklyn,clothes,Kith,POINT (-73.9750042 40.6811948),116,11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
20,node,1297481119,40.7410284,-73.9936701,,clothes,Limelight Marketplace,POINT (-73.9936701 40.7410284),87,10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0
356,node,4418348217,40.7412441,-73.9900993,,clothes,Tailor,POINT (-73.9900993 40.7412441),87,10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0
363,node,4466147685,40.743344,-73.989489,New York,clothes,Noir et Blanc,POINT (-73.98948900000001 40.743344),87,10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0
428,node,4796427413,40.7419122,-73.9895625,New York,clothes,marimekko,POINT (-73.98956250000001 40.7419122),87,10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0
729,node,5813254083,40.7395517,-73.9898159,New York,clothes,Jacadi,POINT (-73.9898159 40.7395517),87,10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0
24,node,1297659439,40.7424388,-74.00084,New York,clothes,Brooklyn Industries,POINT (-74.00084 40.7424388),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
25,node,1297660939,40.7413644,-73.9989975,,clothes,Barney's Co-op,POINT (-73.9989975 40.7413644),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
94,node,2328223913,40.7390507,-73.9958355,,clothes,Dave's,POINT (-73.9958355 40.7390507),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
96,node,2377128138,40.7416558,-74.0014092,,clothes,Camouflage,POINT (-74.0014092 40.7416558),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
103,node,2459993325,40.7387516,-73.9918721,,clothes,Express,POINT (-73.99187209999999 40.7387516),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
108,node,2478897579,40.7395921,-73.9949579,,clothes,Old Navy,POINT (-73.9949579 40.7395921),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
113,node,2501569532,40.7427568,-73.9931885,,clothes,Burlington Coat Factory,POINT (-73.9931885 40.7427568),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
156,node,2592264890,40.7407108,-74.0015495,New York,clothes,Mardana,POINT (-74.0015495 40.7407108),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
157,node,2601850441,40.7418051,-74.0049865,New York City,clothes,Anthropologie,POINT (-74.0049865 40.7418051),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
167,node,2705025437,40.737117,-73.9967401,,clothes,Urban Outfitters,POINT (-73.9967401 40.737117),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
259,node,2985573622,40.741307,-74.0057665,New York,clothes,Hugo Boss,POINT (-74.00576649999999 40.741307),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
291,node,3859061782,40.7401164,-73.9945019,,clothes,TJ Maxx,POINT (-73.9945019 40.7401164),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
350,node,4405535093,40.7426669,-73.9995561,,clothes,Nasty Pig,POINT (-73.99955610000001 40.7426669),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
403,node,4681443601,40.7409655,-74.0048309,,clothes,Columbia store,POINT (-74.0048309 40.7409655),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
410,node,4725997490,40.7430657,-74.0068932,,clothes,Artists & Fleas,POINT (-74.00689319999999 40.7430657),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
419,node,4768429026,40.7392717,-73.9914933,,clothes,American Apparel,POINT (-73.9914933 40.7392717),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
452,node,4876407521,40.7401382,-73.9946367,,clothes,Marshall’s,POINT (-73.9946367 40.7401382),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
470,node,5023195622,40.7355798,-73.9950465,,clothes,Beacon's Closet,POINT (-73.9950465 40.7355798),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
474,node,5087639781,40.7438216,-73.9993127,,clothes,Vibe,POINT (-73.9993127 40.7438216),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
475,node,5087640452,40.74549,-73.9980402,,clothes,Gap,POINT (-73.99804020000001 40.74549),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
490,node,5190525039,40.7416954,-73.9951324,,clothes,Kleinfeld Bridal Sample Studio,POINT (-73.9951324 40.7416954),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
504,node,5265753025,40.7381122,-73.9922976,,clothes,Gap,POINT (-73.9922976 40.7381122),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
543,node,5401946268,40.7388855,-74.0009062,,clothes,Rags-A-Gogo,POINT (-74.0009062 40.7388855),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
707,node,5781183307,40.7378732,-73.9925156,,clothes,lululemon athletica,POINT (-73.9925156 40.7378732),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
738,node,5862766782,40.7384411,-73.992124,,clothes,Athleta,POINT (-73.992124 40.7384411),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
828,way,264645684,40.7390142,-73.9919198,,clothes,White/Black,POINT (-73.99191980000001 40.7390142),83,10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0
26,node,1297673491,40.7199877,-73.9568654,,clothes,Peachfrog,POINT (-73.9568654 40.7199877),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
58,node,1596628497,40.7188243,-73.9568355,,clothes,Jumelle,POINT (-73.9568355 40.7188243),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
388,node,4586276001,40.7183615,-73.9583299,,clothes,Crossroad Trading Co.,POINT (-73.9583299 40.7183615),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
412,node,4760720822,40.7186127,-73.9607342,,clothes,Urban Outfitters,POINT (-73.9607342 40.7186127),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
477,node,5093221728,40.7182752,-73.959557,,clothes,GANT,POINT (-73.959557 40.7182752),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
481,node,5111766223,40.7185004,-73.9605308,,clothes,Space Ninety 8,POINT (-73.9605308 40.7185004),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
567,node,5502440823,40.7183785,-73.9591962,,clothes,Wonder Walter,POINT (-73.95919619999999 40.7183785),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
568,node,5502443030,40.7184402,-73.9584288,,clothes,DNA footwear,POINT (-73.95842879999999 40.7184402),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
650,node,5628822722,40.7231085,-73.9584195,,clothes,Suit Supply,POINT (-73.95841950000001 40.7231085),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
691,node,5759292179,40.7163982,-73.9594228,,clothes,ID Menswear,POINT (-73.9594228 40.7163982),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
692,node,5759306066,40.7175412,-73.9599935,,clothes,ID Menswear,POINT (-73.9599935 40.7175412),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
693,node,5760155728,40.7147169,-73.9620379,,clothes,Supreme Brooklyn,POINT (-73.9620379 40.7147169),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
702,node,5774362415,40.7179219,-73.9591094,,clothes,Madewell,POINT (-73.9591094 40.7179219),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
703,node,5774371491,40.7178841,-73.9590403,,clothes,lululemon athletica,POINT (-73.9590403 40.7178841),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
808,node,6052996185,40.7170866,-73.9592115,,clothes,Awoke Vintage,POINT (-73.95921149999999 40.7170866),260,11249,0,Brooklyn,28481.0,17772206.1701202,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
29,node,1378899236,40.7221884,-74.0009428,New York,clothes,Suit Supply,POINT (-74.0009428 40.7221884),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
30,node,1378899289,40.7215489,-73.999866,,clothes,J. Crew Mens Shop,POINT (-73.999866 40.7215489),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
31,node,1378899321,40.721629,-73.9998023,,clothes,Madewell,POINT (-73.9998023 40.721629),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
32,node,1378899355,40.721563,-74.0002642,,clothes,lululemon athletica,POINT (-74.0002642 40.721563),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
248,node,2895824212,40.7177291,-74.0007871,,clothes,DG Fashion Trading,POINT (-74.0007871 40.7177291),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
360,node,4461963792,40.720765,-74.0027411,,clothes,Canada Goose,POINT (-74.00274109999999 40.720765),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
383,node,4565909216,40.7201586,-74.0019016,,clothes,STADIUM GOODS,POINT (-74.0019016 40.7201586),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
384,node,4565955201,40.7222848,-74.0011015,,clothes,Purl Soho,POINT (-74.0011015 40.7222848),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
393,node,4589647292,40.7225053,-74.0016144,,clothes,Isabel Marant,POINT (-74.00161439999999 40.7225053),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
394,node,4589659390,40.7216512,-74.001951,,clothes,Fjäll Räven,POINT (-74.00195100000001 40.7216512),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
407,node,4697138589,40.7214214,-73.9999993,,clothes,Topman,POINT (-73.9999993 40.7214214),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
420,node,4768456421,40.7200927,-74.0015089,,clothes,American Apparel,POINT (-74.0015089 40.7200927),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
423,node,4769803021,40.7202354,-73.9997684,,clothes,American Two Shot,POINT (-73.99976839999999 40.7202354),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
461,node,4988385027,40.7157789,-73.9973402,New York,clothes,Unique Hype Collection,POINT (-73.9973402 40.7157789),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
472,node,5061499421,40.721411,-74.0020622,,clothes,The Vans DQM General,POINT (-74.0020622 40.721411),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
483,node,5124427121,40.7200854,-73.9975842,,clothes,No. 6 Store,POINT (-73.99758420000001 40.7200854),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
501,node,5265714371,40.72035,-74.0023196,,clothes,Oak & Wood,POINT (-74.00231960000001 40.72035),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
502,node,5265714697,40.7203985,-74.0022857,,clothes,Billionaire Boys Club,POINT (-74.0022857 40.7203985),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
503,node,5265714963,40.7212298,-74.0016097,,clothes,Alexander Wang,POINT (-74.0016097 40.7212298),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
687,node,5754908921,40.7220371,-74.002092,,clothes,Stone Island,POINT (-74.002092 40.7220371),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
777,node,5923163685,40.7193932,-74.0005228,,clothes,Reformation,POINT (-74.0005228 40.7193932),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
781,node,5934969266,40.7200269,-74.0000609,,clothes,Arita,POINT (-74.00006089999999 40.7200269),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
782,node,5934969273,40.7194858,-74.0002283,,clothes,M. Crow,POINT (-74.0002283 40.7194858),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
806,node,6052834497,40.7227871,-74.0031287,,clothes,What goes around comes around,POINT (-74.0031287 40.7227871),96,10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0
34,node,1383950274,40.7663468,-73.9824049,,clothes,Gap,POINT (-73.98240490000001 40.7663468),211,10107,1,New York,0.0,23030.17589801,NY,New York,36,061,http://www.usps.com/,0.0,0.0
37,node,1427521107,40.7498546,-73.9833154,,clothes,Yankees,POINT (-73.9833154 40.7498546),84,10016,0,New York,54606.0,15042403.0377915,NY,New York,36,061,http://www.usps.com/,0.0,0.0
300,node,3970473671,40.743931,-73.983874,,clothes,Lacoste,POINT (-73.983874 40.743931),84,10016,0,New York,54606.0,15042403.0377915,NY,New York,36,061,http://www.usps.com/,0.0,0.0
491,node,5190677117,40.7477269,-73.9844071,New York,clothes,"Cookies, Inc",POINT (-73.9844071 40.7477269),84,10016,0,New York,54606.0,15042403.0377915,NY,New York,36,061,http://www.usps.com/,0.0,0.0
38,node,1428036380,40.7542617,-73.9800487,,clothes,Urban Outfitters,POINT (-73.9800487 40.7542617),224,10175,1,New York,0.0,18685.39452547,NY,New York,36,061,http://www.usps.com/,0.0,0.0
47,node,1428427558,40.7585649,-73.9748533,,clothes,Express,POINT (-73.97485330000001 40.7585649),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
48,node,1428427559,40.7589868,-73.975024,,clothes,,POINT (-73.975024 40.7589868),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
49,node,1428427565,40.761305,-73.9749414,New York,clothes,Bottega Veneta,POINT (-73.97494140000001 40.761305),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
50,node,1428427566,40.7611097,-73.9751048,,clothes,Zara,POINT (-73.9751048 40.7611097),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
51,node,1428427567,40.7608348,-73.9752495,,clothes,Diesel,POINT (-73.9752495 40.7608348),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
53,node,1428427569,40.7606835,-73.9753997,New York,clothes,Tommy Hilfiger,POINT (-73.9753997 40.7606835),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
54,node,1428427570,40.7605888,-73.9754724,New York,clothes,Fendi,POINT (-73.9754724 40.7605888),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
55,node,1428427571,40.7602252,-73.9757516,,clothes,ST. John,POINT (-73.9757516 40.7602252),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
56,node,1428427572,40.7594699,-73.9762996,New York,clothes,Versace,POINT (-73.9762996 40.7594699),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
60,node,1655435369,40.7626496,-73.9728051,New York,clothes,CHANEL Boutique,POINT (-73.9728051 40.7626496),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
145,node,2553978256,40.7625328,-73.9734538,,clothes,Niketown,POINT (-73.9734538 40.7625328),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
185,node,2718017517,40.7615638,-73.9688483,New York,clothes,Aerie,POINT (-73.9688483 40.7615638),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
243,node,2893229243,40.7630564,-73.9735775,,clothes,Louis Vuitton,POINT (-73.9735775 40.7630564),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
246,node,2893229247,40.762322,-73.97415,,clothes,Gucci,POINT (-73.97414999999999 40.762322),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
257,node,2955441511,40.7599179,-73.9716513,New York,clothes,Stefano Ricci,POINT (-73.9716513 40.7599179),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
258,node,2975745775,40.7614855,-73.9689095,New York,clothes,American Eagle Outfitters,POINT (-73.9689095 40.7614855),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
329,node,4258004389,40.7625601,-73.9725989,New York,clothes,Christian Dior,POINT (-73.97259889999999 40.7625601),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
364,node,4469660893,40.758016,-73.9769452,,clothes,the north face,POINT (-73.9769452 40.758016),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
366,node,4471388093,40.7622444,-73.9672042,,clothes,The north face,POINT (-73.9672042 40.7622444),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
368,node,4480955094,40.7617519,-73.9745787,,clothes,Ralph Lauren (Polo Bar),POINT (-73.9745787 40.7617519),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
456,node,4890331921,40.7620617,-73.9743838,,clothes,Dolce & Gabbana,POINT (-73.9743838 40.7620617),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
675,node,5714318113,40.7624232,-73.9682627,,clothes,Zara,POINT (-73.9682627 40.7624232),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
676,node,5714319343,40.7621956,-73.9683817,,clothes,Banana Republic,POINT (-73.96838169999999 40.7621956),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
833,way,266195296,40.7595247,-73.9613232,,clothes,TJ Maxx,POINT (-73.9613232 40.7595247),193,10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0
63,node,1865211622,40.7227019,-73.9486177,Brooklyn,clothes,Caribou Baby,POINT (-73.9486177 40.7227019),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
83,node,2268954021,40.7297112,-73.9581926,,clothes,In God We Trust,POINT (-73.9581926 40.7297112),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
84,node,2268954141,40.7296848,-73.9574215,,clothes,Alter,POINT (-73.9574215 40.7296848),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
85,node,2275473042,40.7311503,-73.9576694,,clothes,Raised By Wolves,POINT (-73.9576694 40.7311503),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
86,node,2275474824,40.7301625,-73.9575111,,clothes,Dalaga,POINT (-73.9575111 40.7301625),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
389,node,4587258297,40.7236707,-73.9525839,,clothes,Beacon's Closet,POINT (-73.95258389999999 40.7236707),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
390,node,4587365789,40.722598,-73.9547486,,clothes,Genuine Motorworks,POINT (-73.9547486 40.722598),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
449,node,4843833724,40.7307692,-73.9496928,,clothes,Dusty Rose Vintage,POINT (-73.94969279999999 40.7307692),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
476,node,5092994822,40.7234238,-73.9522934,,clothes,OAK,POINT (-73.9522934 40.7234238),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
809,node,6052996186,40.7237562,-73.9515997,,clothes,Awoke Vintage,POINT (-73.9515997 40.7237562),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
812,node,6053084085,40.7225208,-73.9498576,,clothes,Fox & Fawn,POINT (-73.9498576 40.7225208),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
816,node,6053132385,40.7248311,-73.9542862,,clothes,The Break,POINT (-73.9542862 40.7248311),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
817,node,6069012697,40.7190829,-73.9453831,,clothes,Plus BKLYN,POINT (-73.9453831 40.7190829),91,11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
66,node,1979669272,40.7139965,-73.9602935,,clothes,Bird,POINT (-73.96029350000001 40.7139965),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
79,node,2187916505,40.7142539,-73.9603806,,clothes,Le Grand Strip,POINT (-73.96038059999999 40.7142539),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
193,node,2782255478,40.7097619,-73.9622241,,clothes,Brooklyn Industries,POINT (-73.9622241 40.7097619),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
194,node,2782255516,40.7084142,-73.9574901,,clothes,,POINT (-73.9574901 40.7084142),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
233,node,2839628068,40.7141811,-73.9602186,,clothes,Bird,POINT (-73.9602186 40.7141811),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
336,node,4320114931,40.7144076,-73.9594096,Brooklyn,clothes,Narnia,POINT (-73.9594096 40.7144076),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
343,node,4382629933,40.7183158,-73.9552362,,clothes,Buffalo Exchange,POINT (-73.9552362 40.7183158),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
