,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
257,node,1979669273,40.7107181,-73.9582427,,restaurant,Kabob Shack,POINT (-73.9582427 40.7107181),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
259,node,1999231232,40.7110912,-73.9512978,,restaurant,Cafe Argentino,POINT (-73.95129780000001 40.7110912),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
260,node,1999231233,40.7113992,-73.9510101,,restaurant,Santos Anne,POINT (-73.9510101 40.7113992),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
261,node,2011747048,40.7070572,-73.9543715,,restaurant,Bar Velo,POINT (-73.95437149999999 40.7070572),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
264,node,2011783803,40.7108859,-73.9538004,,restaurant,Lighthouse,POINT (-73.95380040000001 40.7108859),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
356,node,2187906509,40.7143802,-73.9606917,Brooklyn,restaurant,Snacky,POINT (-73.9606917 40.7143802),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
357,node,2187922664,40.7140469,-73.9614532,Brooklyn,restaurant,LA Burrito,POINT (-73.96145319999999 40.7140469),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
358,node,2192603894,40.7119172,-73.9611898,,restaurant,Bistro Petit,POINT (-73.9611898 40.7119172),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
361,node,2192629490,40.7120324,-73.9627025,Brooklyn,restaurant,Abracadabra,POINT (-73.96270250000001 40.7120324),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
493,node,2391817471,40.7139182,-73.9495566,Brooklyn,restaurant,Zona Rosa,POINT (-73.94955659999999 40.7139182),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
540,node,2465897125,40.7141389,-73.9563345,,restaurant,Fette Sau,POINT (-73.9563345 40.7141389),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
560,node,2483716076,40.7098661,-73.9625564,Brooklyn,restaurant,Peter Luger Steak House,POINT (-73.9625564 40.7098661),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
564,node,2488562093,40.7112166,-73.9613452,Brooklyn,restaurant,Pies-N-Thighs,POINT (-73.9613452 40.7112166),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
580,node,2494177862,40.7122344,-73.9556656,,restaurant,Emmy squared,POINT (-73.9556656 40.7122344),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
812,node,2592331341,40.7183487,-73.9431505,Brooklyn,restaurant,Frost Restaurant,POINT (-73.9431505 40.7183487),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
869,node,2652181256,40.7125786,-73.9567395,Brooklyn,restaurant,Lodge,POINT (-73.9567395 40.7125786),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
916,node,2705019563,40.7175442,-73.9560416,,restaurant,Fada,POINT (-73.95604160000001 40.7175442),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1063,node,2781182644,40.7100932,-73.9633954,,restaurant,All Right,POINT (-73.9633954 40.7100932),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1064,node,2782255491,40.7104724,-73.9634801,,restaurant,Motorino,POINT (-73.9634801 40.7104724),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1065,node,2782255496,40.7099447,-73.9627293,,restaurant,Velvet Lounge,POINT (-73.96272930000001 40.7099447),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1132,node,2838336215,40.7103472,-73.9631701,,restaurant,Meadowsweet,POINT (-73.9631701 40.7103472),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1133,node,2838336269,40.7089856,-73.9590515,,restaurant,Reben Luncheonette,POINT (-73.9590515 40.7089856),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1134,node,2838525815,40.7081077,-73.9508028,Brooklyn,restaurant,Williamsburg pizza,POINT (-73.95080280000001 40.7081077),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1137,node,2838706949,40.7125546,-73.9411373,Brooklyn,restaurant,Loving Hut,POINT (-73.94113729999999 40.7125546),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1138,node,2838720763,40.7126586,-73.9476185,,restaurant,Haymaker's Corner Store,POINT (-73.9476185 40.7126586),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1139,node,2839628069,40.7141481,-73.96014,,restaurant,Samurai Mama,POINT (-73.96014 40.7141481),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1146,node,2840742311,40.7150253,-73.9476643,Brooklyn,restaurant,Destefano's Steakhouse,POINT (-73.9476643 40.7150253),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1147,node,2842175031,40.7146275,-73.9495902,"Brooklyn, NY",restaurant,Brooklyn Star,POINT (-73.9495902 40.7146275),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1148,node,2842202191,40.7155901,-73.9495048,"Brooklyn, NY",restaurant,Lorimer Market,POINT (-73.9495048 40.7155901),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1149,node,2842244628,40.7155759,-73.9495015,"Brooklyn, NY",restaurant,Lorimer Market,POINT (-73.9495015 40.7155759),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1150,node,2842523508,40.7175597,-73.9523616,Brooklyn,restaurant,Lilia,POINT (-73.9523616 40.7175597),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1322,node,3153601915,40.7117958,-73.9436422,,restaurant,Los Morales,POINT (-73.9436422 40.7117958),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1347,node,3198350461,40.7153891,-73.9443478,,restaurant,Variety Cafe,POINT (-73.9443478 40.7153891),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1598,node,3805991008,40.7139985,-73.9485715,Brooklyn,restaurant,Northern Bell,POINT (-73.9485715 40.7139985),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1599,node,3806007439,40.7139261,-73.9499959,Brooklyn,restaurant,Cheers Thai,POINT (-73.9499959 40.7139261),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1630,node,3822484905,40.714407,-73.9607584,Brooklyn,restaurant,Tikka Indian Grill,POINT (-73.9607584 40.714407),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1631,node,3822484907,40.7186299,-73.9562472,Brooklyn,restaurant,Qi Thai Grill,POINT (-73.95624720000001 40.7186299),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1823,node,4176564289,40.7115001,-73.9629535,,restaurant,Delaney BBQ,POINT (-73.9629535 40.7115001),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1834,node,4185908072,40.7111995,-73.9500359,Brooklyn,restaurant,Le Barricou,POINT (-73.9500359 40.7111995),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1918,node,4305816203,40.7167755,-73.9562273,,restaurant,Joe's Pizza,POINT (-73.95622729999999 40.7167755),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1933,node,4312727871,40.7116327,-73.961939,Brooklyn,restaurant,Summers,POINT (-73.961939 40.7116327),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1935,node,4315086760,40.7126757,-73.9580525,Brooklyn,restaurant,Rye,POINT (-73.95805249999999 40.7126757),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1936,node,4315086761,40.7126505,-73.9562013,Brooklyn,restaurant,Caracas,POINT (-73.9562013 40.7126505),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1948,node,4316449793,40.7169346,-73.9429324,,restaurant,Humboldt & Jackson,POINT (-73.9429324 40.7169346),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1962,node,4317379401,40.712665,-73.9607387,Brooklyn,restaurant,Bunk Sandwiches,POINT (-73.96073869999999 40.712665),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1963,node,4317379402,40.7125576,-73.960413,,restaurant,Beehive Oven,POINT (-73.960413 40.7125576),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1969,node,4320052886,40.7143652,-73.9612551,,restaurant,Kam Sing,POINT (-73.9612551 40.7143652),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1970,node,4320078394,40.7139518,-73.9517746,Brooklyn,restaurant,Kellogg's Diner,POINT (-73.95177459999999 40.7139518),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1971,node,4320078395,40.7105003,-73.9588041,Brooklyn,restaurant,Cafe el Puente,POINT (-73.95880409999999 40.7105003),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1972,node,4320114929,40.7143355,-73.9574411,Brooklyn,restaurant,Roebling Tea Room,POINT (-73.9574411 40.7143355),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1973,node,4320114930,40.7144461,-73.9579248,,restaurant,Extra Fancy,POINT (-73.9579248 40.7144461),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1983,node,4336929647,40.7140953,-73.961424,Brooklyn,restaurant,Rosamunde Sausage Grill,POINT (-73.96142399999999 40.7140953),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1984,node,4336929648,40.7140015,-73.9614888,,restaurant,Quinoa Kitchen,POINT (-73.9614888 40.7140015),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2005,node,4382630248,40.7139513,-73.9558034,New York,restaurant,The Commodore,POINT (-73.95580339999999 40.7139513),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2075,node,4466534299,40.7139736,-73.9603029,Brooklyn,restaurant,Chinese Club,POINT (-73.9603029 40.7139736),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2252,node,4749896522,40.712525,-73.948745,,restaurant,Okonomi,POINT (-73.948745 40.712525),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2368,node,4848258526,40.7130087,-73.9590127,,restaurant,Tabare,POINT (-73.9590127 40.7130087),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2414,node,4900542421,40.7075865,-73.9549766,,restaurant,Mexico 2000,POINT (-73.95497659999999 40.7075865),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2715,node,5178655527,40.7166943,-73.9504585,,restaurant,Llama Inn,POINT (-73.9504585 40.7166943),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3266,node,5483786324,40.7098124,-73.9510894,,restaurant,Modern Love,POINT (-73.9510894 40.7098124),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3282,node,5497696423,40.7114995,-73.9490739,,restaurant,Forcella,POINT (-73.9490739 40.7114995),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3308,node,5502446922,40.714832,-73.941674,,restaurant,REC,POINT (-73.94167400000001 40.714832),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3808,node,5773932353,40.7169461,-73.9566296,,restaurant,"El Almacén, 557 Driggs Ave, Brooklyn, NY 11211, USA",POINT (-73.9566296 40.7169461),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4046,node,5962184849,40.7124366,-73.9555551,Brooklyn,restaurant,Gertie,POINT (-73.9555551 40.7124366),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4047,node,5962563885,40.7156607,-73.9534441,,restaurant,Best Pizza,POINT (-73.9534441 40.7156607),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4048,node,5963034386,40.7162589,-73.9554176,,restaurant,Denizen,POINT (-73.9554176 40.7162589),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4049,node,5963217485,40.7117455,-73.9573259,,restaurant,Cerveceria Havemeyer,POINT (-73.9573259 40.7117455),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4073,node,5978556757,40.7169651,-73.9567286,,restaurant,Two Boots Pizza,POINT (-73.95672860000001 40.7169651),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4083,node,5978561187,40.7174628,-73.95617,,restaurant,The Abbey,POINT (-73.95617 40.7174628),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4084,node,5978561188,40.7187191,-73.9543875,,restaurant,Fushimi,POINT (-73.9543875 40.7187191),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4096,node,5978792509,40.7156294,-73.9534933,,restaurant,Best Pizza,POINT (-73.95349330000001 40.7156294),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4149,node,5994557885,40.7132054,-73.9361207,,restaurant,A-Pou’s Taste,POINT (-73.9361207 40.7132054),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4174,node,6018127885,40.7166443,-73.9512196,,restaurant,Bamonte's,POINT (-73.9512196 40.7166443),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4218,way,241159315,40.7105975,-73.9589348,"Brooklyn, NY",restaurant,Traif,POINT (-73.95893479999999 40.7105975),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4229,way,241836156,40.7131775,-73.9574205,,restaurant,Caracas Arepa Bar,POINT (-73.9574205 40.7131775),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4230,way,241836192,40.713133,-73.9571723,Brooklyn,restaurant,,POINT (-73.9571723 40.713133),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4514,way,279663056,40.7112098,-73.9506125,Brooklyn,restaurant,Ryujin Ramen Brooklyn,POINT (-73.95061250000001 40.7112098),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4515,way,279772352,40.7168147,-73.9564401,,restaurant,El Almacen,POINT (-73.95644009999999 40.7168147),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4516,way,279777184,40.7142784,-73.9560431,Brooklyn,restaurant,St. Anselm,POINT (-73.9560431 40.7142784),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4520,way,279897057,40.7155261,-73.9442709,Brooklyn,restaurant,Mesa Coyoacan,POINT (-73.94427090000001 40.7155261),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4521,way,279897063,40.7155774,-73.9443079,,restaurant,Sel de Mer,POINT (-73.9443079 40.7155774),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4522,way,279921676,40.7178345,-73.9446959,Brooklyn,restaurant,La Locanda,POINT (-73.9446959 40.7178345),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4523,way,279921677,40.7183308,-73.9446919,Brooklyn,restaurant,La Piazetta,POINT (-73.9446919 40.7183308),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4524,way,280043188,40.7148988,-73.95147,Brooklyn,restaurant,Chimu,POINT (-73.95147 40.7148988),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4525,way,280047478,40.7176364,-73.9451589,Brooklyn,restaurant,Fanny,POINT (-73.9451589 40.7176364),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4526,way,280075419,40.7176984,-73.9524723,Brooklyn,restaurant,Jimmy's Diner,POINT (-73.9524723 40.7176984),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4527,way,280077607,40.7183797,-73.9504553,Brooklyn,restaurant,Beco Bar,POINT (-73.9504553 40.7183797),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
26,node,629872702,40.693114,-73.942496,Brooklyn,restaurant,Sarah James,POINT (-73.94249600000001 40.693114),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
68,node,981399335,40.7051487,-73.9333751,,restaurant,Momo Sushi,POINT (-73.93337510000001 40.7051487),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
387,node,2274106842,40.7051843,-73.9333832,Brooklyn,restaurant,Olive Valley,POINT (-73.93338319999999 40.7051843),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
388,node,2274143303,40.7056811,-73.9322419,,restaurant,Shinobi Ramen,POINT (-73.93224189999999 40.7056811),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
863,node,2633282810,40.7078174,-73.9397018,,restaurant,Danny's Pizzeria,POINT (-73.93970179999999 40.7078174),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1135,node,2838575984,40.7050062,-73.9335894,Brooklyn,restaurant,Roberta's,POINT (-73.9335894 40.7050062),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1136,node,2838697360,40.7112752,-73.9461178,,restaurant,Sandwich Shop,POINT (-73.9461178 40.7112752),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1886,node,4259440712,40.7005904,-73.9440052,Brooklyn,restaurant,Habanero Cafe Mexican,POINT (-73.94400520000001 40.7005904),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1937,node,4315270690,40.7084618,-73.9408912,,restaurant,Champs Diner ,POINT (-73.9408912 40.7084618),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2004,node,4380187995,40.7070137,-73.9330978,,restaurant,El Cortez,POINT (-73.9330978 40.7070137),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2465,node,4951697322,40.7031385,-73.9323303,,restaurant,Forrest Point,POINT (-73.9323303 40.7031385),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2654,node,5155660121,40.7036013,-73.9311014,,restaurant,Tina's Place,POINT (-73.9311014 40.7036013),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2670,node,5157181621,40.7035899,-73.9310971,,restaurant,Tina's Place,POINT (-73.9310971 40.7035899),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2983,node,5347874321,40.7030314,-73.9333829,,restaurant,983 Bushwick's Living Room,POINT (-73.9333829 40.7030314),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3043,node,5397287133,40.7071949,-73.9458677,,restaurant,Brooklyn Ball Factory,POINT (-73.94586769999999 40.7071949),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3293,node,5500011949,40.701285,-73.9423778,Brooklyn,restaurant,George's Restaurant,POINT (-73.9423778 40.701285),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3472,node,5594575502,40.7113887,-73.9449741,,restaurant,Bahia,POINT (-73.9449741 40.7113887),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3473,node,5594587546,40.7114248,-73.9445268,,restaurant,Los Primos,POINT (-73.94452680000001 40.7114248),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3474,node,5594595555,40.7114031,-73.9446152,,restaurant,Ammazzacaffè,POINT (-73.9446152 40.7114031),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3476,node,5596262150,40.7017872,-73.9367442,,restaurant,Mama Bella's,POINT (-73.93674420000001 40.7017872),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3545,node,5629122103,40.6970403,-73.9363094,,restaurant,Sandobe,POINT (-73.9363094 40.6970403),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3566,node,5651577573,40.706154,-73.9501393,,restaurant,Evil Olive,POINT (-73.9501393 40.706154),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3715,node,5743935885,40.6972527,-73.9351969,,restaurant,La Lupe Cantina,POINT (-73.93519689999999 40.6972527),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3718,node,5744312486,40.6972243,-73.9353808,,restaurant,Loma Bar & Grill,POINT (-73.9353808 40.6972243),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3719,node,5744312487,40.6965969,-73.9349635,,restaurant,Norbert's Pizza,POINT (-73.93496349999999 40.6965969),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3847,node,5801942483,40.7030761,-73.9333087,,restaurant,Koda Restaurant & Lounge,POINT (-73.9333087 40.7030761),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3851,node,5804694233,40.7022687,-73.9360786,,restaurant,Marcelina's,POINT (-73.9360786 40.7022687),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4099,node,5978792896,40.6971759,-73.9361251,,restaurant,El Valle,POINT (-73.9361251 40.6971759),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4198,node,6050149079,40.7091248,-73.9371954,,restaurant,Newtown,POINT (-73.93719539999999 40.7091248),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4513,way,279662851,40.7107918,-73.9508345,Brooklyn,restaurant,Burnside,POINT (-73.9508345 40.7107918),101,11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
29,node,643414350,40.7569097,-73.9865975,New York,restaurant,Hard Rock Cafe,POINT (-73.9865975 40.7569097),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
121,node,1426311638,40.755628,-73.9875884,,restaurant,Red Lobster,POINT (-73.98758840000001 40.755628),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
133,node,1487449793,40.7563915,-73.9854253,New York,restaurant,Tony's,POINT (-73.9854253 40.7563915),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
140,node,1568008206,40.7615758,-73.9973446,New York,restaurant,Market Diner,POINT (-73.99734460000001 40.7615758),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
197,node,1753205377,40.756616,-73.9845926,,restaurant,The Lambs Club,POINT (-73.9845926 40.756616),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
225,node,1873813860,40.7600931,-73.9911538,New York,restaurant,Five Napkin Burger,POINT (-73.99115380000001 40.7600931),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
