,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name
1124,node,2825288972,40.713865,-73.9987984,,restaurant,Buddha Bodai
1125,node,2825590333,40.7868232,-74.0445168,,restaurant,The Urban Plum
1126,node,2825590334,40.7866529,-74.0454402,,restaurant,Stefano's
1127,node,2825590351,40.7861877,-74.0457256,,restaurant,Tokyo Hibachi & Buffet
1128,node,2825590352,40.7859868,-74.0458767,,restaurant,Houlihan's
1129,node,2825591156,40.7860177,-74.0452627,,restaurant,Cosi
1130,node,2825591194,40.7873322,-74.0460629,,restaurant,Cheeseburger In Paradise
1131,node,2825621954,40.7884489,-74.0435137,,restaurant,Cafe 455
1132,node,2825635899,40.7911686,-74.0498706,,restaurant,Bonefish Grill
1133,node,2826475506,40.7522777,-73.9723289,New York,restaurant,The Comfort Diner
1134,node,2826842017,40.7217736,-73.9854765,New York City,restaurant,Remedy Diner
1135,node,2830358038,40.916197,-74.0753286,,restaurant,Ruby Tuesday
1136,node,2830643358,40.9150868,-74.0593307,,restaurant,Bobby's Burger Palace
1137,node,2830643390,40.9137721,-74.0554146,Carle Place New York,restaurant,Red Robin
1138,node,2837699749,40.757604,-73.7836579,,restaurant,North Shore Diner
1139,node,2838087254,40.7410312,-73.9038084,,restaurant,Gina's Pizzeria
1140,node,2838336215,40.7103472,-73.9631701,,restaurant,Meadowsweet
1141,node,2838336269,40.7089856,-73.9590515,,restaurant,Reben Luncheonette
1142,node,2838525815,40.7081077,-73.9508028,Brooklyn,restaurant,Williamsburg pizza
1143,node,2838575984,40.7050062,-73.9335894,Brooklyn,restaurant,Roberta's
1144,node,2838697360,40.7112752,-73.9461178,,restaurant,Sandwich Shop
1145,node,2838706949,40.7125546,-73.9411373,Brooklyn,restaurant,Loving Hut
1146,node,2838720763,40.7126586,-73.9476185,,restaurant,Haymaker's Corner Store
1147,node,2839628069,40.7141481,-73.96014,,restaurant,Samurai Mama
1148,node,2839699811,40.7191551,-73.958603,Brooklyn,restaurant,Burger Guru
1149,node,2839699812,40.71977,-73.9576296,Brooklyn,restaurant,Café Colette
1150,node,2839699813,40.7201044,-73.9596332,,restaurant,Fat Goose
1151,node,2839699869,40.7183598,-73.9573228,,restaurant,Sweet Chick
1152,node,2839699897,40.7193391,-73.9584113,,restaurant,Teddy's
1153,node,2840034864,40.719117,-73.9454171,Brooklyn,restaurant,Archie's Pizza
1154,node,2840742311,40.7150253,-73.9476643,Brooklyn,restaurant,Destefano's Steakhouse
1155,node,2842175031,40.7146275,-73.9495902,"Brooklyn, NY",restaurant,Brooklyn Star
1156,node,2842202191,40.7155901,-73.9495048,"Brooklyn, NY",restaurant,Lorimer Market
1157,node,2842244628,40.7155759,-73.9495015,"Brooklyn, NY",restaurant,Lorimer Market
1158,node,2842523508,40.7175597,-73.9523616,Brooklyn,restaurant,Lilia
1159,node,2842613053,40.7252458,-73.9517659,Brooklyn,restaurant,Manhattan Triple Decker Restaurant
1160,node,2842613054,40.7238537,-73.9510984,Brooklyn,restaurant,Nights and Weekends
1161,node,2842613055,40.7218799,-73.9505713,Brooklyn,restaurant,Park Luncheonette
1162,node,2842829028,40.7257771,-73.951074,,restaurant,Le Fond
1163,node,2842829077,40.7255996,-73.9517047,,restaurant,Lite Bites
1164,node,2842861266,40.7210578,-73.9565712,Brooklyn,restaurant,Mabel's Smokehouse
1165,node,2844472301,40.7374357,-73.8825217,Elmhurst,restaurant,Nevada Diner
1166,node,2844759164,40.7430144,-73.9146893,,restaurant,Boston Market
1167,node,2844936179,40.7400978,-73.9251433,,restaurant,Ten Full
1168,node,2844950239,40.7400632,-73.9236094,Sunnyside,restaurant,Curry Point
1169,node,2844976453,40.7464624,-73.9181948,Sunnyside,restaurant,The Dog and Duck
1170,node,2844978387,40.7459273,-73.9135566,Woodside,restaurant,The Copper Kettle
1171,node,2845010811,40.743943,-73.9228755,New York,restaurant,Ariyoshi
1172,node,2845187413,40.7539069,-73.9146306,,restaurant,Sushi X
1173,node,2845882106,40.7340196,-73.9990241,,restaurant,Lenny's
1174,node,2846093022,40.7422221,-73.8676219,Elmhurst,restaurant,La Esquina Criolla Restaurante
1175,node,2846274528,40.7425612,-73.8737814,Elmhurst,restaurant,Tropic Pollo
1176,node,2846354511,40.7489962,-73.8903366,,restaurant,Samudra South Indian Restaurant
1177,node,2846566327,40.7647283,-73.911783,Astoria,restaurant,Piccola Venezia
1178,node,2846596405,40.7560216,-73.9245423,,restaurant,Tacuba
1179,node,2846677610,40.7653156,-73.9136575,,restaurant,Gyro uno pizzeria restaurant café
1180,node,2846677691,40.7638484,-73.914589,Astoria,restaurant,Queens Comfort
1181,node,2846913480,40.7668773,-73.9216517,,restaurant,Tastee Corner Cafe
1182,node,2846916794,40.7585537,-73.929091,,restaurant,Rest-au-Rant
1183,node,2846938883,40.7628974,-73.927048,Astoria,restaurant,Sac's Place
1184,node,2846965662,40.7578849,-73.9321866,,restaurant,Malagueta
1185,node,2847058550,40.7439958,-73.9586344,,restaurant,Riverview
1186,node,2847083646,40.7441929,-73.9534569,,restaurant,Spice
1187,node,2847083652,40.7428052,-73.9539165,Long Island City,restaurant,Dorian Cafe
1188,node,2847083667,40.7433617,-73.9542277,Long Island City,restaurant,Casa Enrique
1189,node,2847152867,40.7612651,-73.9401281,,restaurant,Niforos Corner
1190,node,2847190836,40.7535055,-73.9377484,,restaurant,House of Thai
1191,node,2847190873,40.7549003,-73.9367939,,restaurant,Crescent Grill
1192,node,2848586054,40.7972702,-73.9695337,New York,restaurant,Empire Szechuan
1193,node,2850979475,40.7617232,-73.770331,,restaurant,Bareburger
1194,node,2851987628,40.7479944,-73.7613464,Oakland Gardens,restaurant,Sevan Restaurant
1195,node,2853151380,40.7775974,-73.9086387,,restaurant,Thai Elephant
1196,node,2853151391,40.7756713,-73.9109282,,restaurant,Subway
1197,node,2853151394,40.77558,-73.911104,,restaurant,Dragon and Phoenix
1198,node,2854117541,40.71462,-74.0075178,New York,restaurant,Racines NY
1199,node,2857006237,40.8530309,-73.8532661,,restaurant,G&R Italian Deli
1200,node,2858129052,40.8362142,-73.8548784,Bronx,restaurant,Taqueria Tlaxcalli
1201,node,2859192001,40.7404173,-73.9723654,New York,restaurant,The Water Club Restaurant
1202,node,2860863261,40.8449804,-73.830733,Bronx,restaurant,East Dynasty Restaurant
1203,node,2862434680,40.6746319,-73.8027636,,restaurant,Legend Restaurant
1204,node,2863097908,40.6702363,-73.8207663,South Ozone Park,restaurant,Jay's Roti Hut
1205,node,2863510616,40.7749016,-73.9119381,Astoria,restaurant,Shawarmania
1206,node,2869019697,40.7032124,-73.9258662,Brooklyn,restaurant,Mominette
1207,node,2870867713,40.7091477,-73.8296303,,restaurant,Mehak Restaurant
1208,node,2870984534,40.7272016,-73.8223414,Flushing,restaurant,Max and Mina's Ice Cream Parlor
1209,node,2882557552,40.7620306,-73.8147718,Flushing,restaurant,Han Joo Chik Naeng Myun & BBQ
1210,node,2882571898,40.7525288,-73.8167712,,restaurant,Dosa Hutt
1211,node,2882803492,40.7648905,-73.8227588,Flushing,restaurant,Pizza Hut
1212,node,2882806089,40.7660465,-73.8278565,Flushing,restaurant,Oh! Bagel Cafe
1213,node,2883431954,40.7642549,-73.8255725,Flushing,restaurant,Peking Empire
1214,node,2883431990,40.7635769,-73.8282479,Flushing,restaurant,Sze Chuan Story Hot Pot
1215,node,2883438270,40.7596733,-73.8291153,Flushing,restaurant,Grand
1216,node,2883466147,40.759185,-73.8333216,Flushing,restaurant,Asian Jewels Seafood Restaurant
1217,node,2883466151,40.758697,-73.8330751,,restaurant,New York food court
1218,node,2883480540,40.7581016,-73.8299419,Flushing,restaurant,Gyu-Kaku Japanese BBQ
1219,node,2883518824,40.7524428,-73.8273023,,restaurant,
1220,node,2883518833,40.7525598,-73.8272627,,restaurant,HK Cafe
1221,node,2883793061,40.805029,-73.9385081,,restaurant,Popeyes
1222,node,2887513016,40.5871088,-73.8115859,,restaurant,The Restaurant
1223,node,2888162784,40.5866777,-73.9290873,,restaurant,Jordan's Lobster
1224,node,2890392801,40.727603,-74.000152,,restaurant,Lupa
1225,node,2892641901,40.719376,-74.006475,,restaurant,Butterfly
1226,node,2895940828,40.7065271,-74.006814,,restaurant,Hale and Hearty Soups
1227,node,2895942925,40.706633,-74.0070308,New York,restaurant,Terri
1228,node,2897265316,40.7098824,-74.0079711,,restaurant,Kortako
1229,node,2897265317,40.7097035,-74.0081562,,restaurant,Sabor de Mexico
1230,node,2897876736,40.7091357,-74.0091042,,restaurant,22 Thai Cuisine
1231,node,2897876737,40.7092709,-74.0092369,,restaurant,Oka Sushi
1232,node,2897876738,40.7099489,-74.0100671,,restaurant,Bento Sushi
1233,node,2897876741,40.718446,-74.007236,,restaurant,Square Diner
1234,node,2902914463,40.7428735,-74.0073403,,restaurant,Chelsea Market Passage
1235,node,2903433978,40.6945281,-73.95489,Brooklyn,restaurant,Beast of Bourbon
1236,node,2904303126,40.7722463,-73.8453019,,restaurant,Sparky's Deli
1237,node,2910889370,40.7446867,-73.9908292,New York,restaurant,Melt Shop
1238,node,2939154801,40.7859843,-73.9782,,restaurant,Cafe 82
1239,node,2943984204,40.6664069,-73.9506466,,restaurant,El Dorado Resaurant & Lounge
1240,node,2946214622,40.7750537,-74.0200515,,restaurant,Touch Of Spice
1241,node,2946225780,40.7753835,-74.0197997,Weehawken,restaurant,Daily Chines Restaurant
1242,node,2946299764,40.7533457,-73.9957992,,restaurant,Alpha Fusion
1243,node,2946396969,40.7753166,-74.0198441,Union City,restaurant,El Único
1244,node,2949604093,40.7363207,-74.0034558,,restaurant,Tartine
1245,node,2949606712,40.7155657,-73.998017,New York,restaurant,New Green Bo
1246,node,2950780133,40.640308,-73.789567,,restaurant,Shiso
1247,node,2952038749,40.7576121,-73.9746883,New York,restaurant,Maloney & Porcelli
1248,node,2965399205,40.8423972,-74.0010693,,restaurant,Chinese BBQ 东方烧烤
1249,node,2973075955,40.7655786,-73.9834795,New York,restaurant,Luigi's Pizza
1250,node,2973075956,40.765484,-73.9835479,New York,restaurant,Matts Grill
1251,node,2973075958,40.7658052,-73.9833111,New York,restaurant,ivy
1252,node,2973086664,40.7653013,-73.9832463,New York,restaurant,East Japanese Restaurant
1253,node,2973086665,40.7653274,-73.9833108,New York,restaurant,Vizio
1254,node,2973086666,40.7653492,-73.983373,New York,restaurant,Nocello
1255,node,2973086668,40.765264,-73.9831704,New York,restaurant,Yakitori Totto
1256,node,2975790643,40.7610242,-73.9697542,New York,restaurant,Palace
1257,node,2977035158,40.7605307,-73.969238,New York,restaurant,The Fitz
1258,node,2977405748,40.740579,-74.0054009,New York,restaurant,Dos Caminos
1259,node,2985573624,40.7412674,-74.0049042,New York,restaurant,Old Homestead Steakhouse
1260,node,2985673609,40.7401797,-74.0019721,New York,restaurant,La Taza de Oro Restaurant
1261,node,2985673610,40.7402274,-74.0019425,New York,restaurant,Mezzaluna Pizza & Restaurant
1262,node,2985849341,40.739696,-74.0067809,New York,restaurant,Paradou
1263,node,2985849346,40.7397251,-74.006849,New York,restaurant,Revel
1264,node,2995384886,40.7020767,-73.8807907,Glendale,restaurant,Grace Pizzeria
1265,node,2998996502,40.737266,-73.9909599,,restaurant,Rainbow Falafel & Shawarma
1266,node,2999006567,40.7373666,-73.9906671,New York,restaurant,Chloe's Soft Serve Fruit Co.
1267,node,2999014763,40.7329096,-73.9858488,New York,restaurant,Beyond Sushi
1268,node,3008612564,40.745629,-73.9937463,New York,restaurant,Rare Bar and Grill
1269,node,3040295633,40.7512973,-73.9838618,,restaurant,The Australian NYC
1270,node,3041513139,40.7337913,-73.9997973,,restaurant,Olio e Piu
1271,node,3041538535,40.7353475,-74.0031806,,restaurant,Extra Virgin
1272,node,3041548233,40.7344098,-74.002602,,restaurant,Bobo
1273,node,3046334738,40.7252275,-73.9831134,,restaurant,Buenos Aires
1274,node,3052444839,40.6874165,-74.1828149,,restaurant,Villa
1275,node,3052508633,40.6872738,-74.1819931,,restaurant,Tony Roma's
1276,node,3052510033,40.6873187,-74.1817506,,restaurant,Golden Krust
1277,node,3055292583,40.7512208,-73.9717524,New York,restaurant,Alcala
1278,node,3056992407,40.7534898,-73.9733112,New York,restaurant,Aretsky's Patroon
1279,node,3060726144,40.7557306,-73.9722031,New York,restaurant,San Martin
1280,node,3064399843,40.7237589,-73.9884638,New York,restaurant,Taste of Bhakti
1281,node,3064399845,40.6876335,-73.9820893,Brooklyn,restaurant,Govinda’s Vegetarian Lunch
1282,node,3066339955,40.752534,-73.9733861,New York,restaurant,Hofbräuhaus München
1283,node,3067940118,40.7623757,-73.9858109,New York,restaurant,Sosa Borella
1284,node,3068326556,40.7509339,-73.9862376,New York City,restaurant,Keens Steakhouse
1285,node,3072521425,40.7108158,-73.7922692,Jamaica,restaurant,Amina Thai
1286,node,3079037402,40.7625321,-73.9772542,New York,restaurant,Benoit
1287,node,3079037403,40.7626041,-73.9775108,New York,restaurant,Bistro Milano
1288,node,3079037405,40.762485,-73.9771512,New York,restaurant,Il Corso
1289,node,3092141977,40.7307633,-73.9855924,,restaurant,Angelica Kitchen
1290,node,3096488023,40.6940914,-74.2579637,,restaurant,Applebee's Neighborhood Grill & Bar
1291,node,3117106008,40.7153696,-73.9892524,new york,restaurant,Hester street fair
1292,node,3117579799,40.7718327,-73.9533079,,restaurant,Bar Coastal
1293,node,3120563307,40.8678429,-74.1002947,,restaurant,Applebee's Neighborhood Grill & Bar
1294,node,3120645423,40.8949631,-74.0806821,,restaurant,Saddle Brook Diner
1295,node,3134690526,40.7016275,-73.98689,,restaurant,Dumbo Kitchen
1296,node,3136825389,40.8542838,-73.8889188,Bronx,restaurant,Dominick's
1297,node,3136827630,40.8543913,-73.8888678,Bronx,restaurant,Enzo's
1298,node,3136840116,40.8071519,-73.9275766,Bronx,restaurant,Ceetay
1299,node,3136843479,40.8537396,-73.8884134,Bronx,restaurant,Roberto's
1300,node,3136895546,40.7666119,-73.7896271,Flushing,restaurant,Arya Kabob House
1301,node,3142935176,40.7713448,-73.95278,,restaurant,Sushi of Gari
1302,node,3143939124,40.772102,-73.9475484,,restaurant,East End Kitchen
1303,node,3144009611,40.7748781,-73.9542893,,restaurant,Blockheads
1304,node,3144820988,40.6411873,-73.9640917,,restaurant,Cafe Tibet
1305,node,3144821005,40.6552086,-73.9565118,,restaurant,Gandhi Fine Indian Cuisine
1306,node,3145937665,40.7440806,-73.9894469,New York,restaurant,Izakaya NoMad
1307,node,3147863534,40.7180749,-73.9903709,New York,restaurant,Dudleys
1308,node,3147863535,40.7177782,-73.9905279,New York,restaurant,Cafe Katja
1309,node,3147863536,40.7180122,-73.9904029,New York,restaurant,Sticky Rice
1310,node,3147863537,40.7179677,-73.9904274,New York,restaurant,An Choi
1311,node,3147863538,40.717832,-73.9904985,New York,restaurant,Roasting Plant
1312,node,3147863539,40.7179623,-73.9900046,New York,restaurant,Barrio Chino
1313,node,3147883111,40.7152479,-73.9918344,New York,restaurant,The Fat Radish
1314,node,3147883112,40.7151141,-73.9916652,,restaurant,Leadbelly
1315,node,3147883113,40.7151141,-73.9916652,New York,restaurant,Leadbelly
1316,node,3147883114,40.71454,-73.9915696,New York,restaurant,Forgetmenot
1317,node,3147883115,40.7145382,-73.9916726,New York,restaurant,Bacaro
1318,node,3150530530,40.8090658,-74.2075951,Montclair,restaurant,Anderson’s 1949
1319,node,3151639217,40.6894824,-73.9732792,,restaurant,Walters
1320,node,3151672193,40.6896401,-73.9710577,,restaurant,Chez Oskar
1321,node,3151672194,40.689667,-73.971372,,restaurant,Sushi D
1322,node,3151672195,40.6859954,-73.9730395,,restaurant,No. 7
1323,node,3151692835,40.7059851,-74.0170998,New York,restaurant,Inatesso
1324,node,3153549391,40.6404285,-73.9658063,Brooklyn,restaurant,Corthaiyou
1325,node,3153552690,40.6404815,-73.9656682,,restaurant,Purple Yam
1326,node,3153553219,40.640803,-73.9649265,,restaurant,San Remo Pizzeria
1327,node,3153556210,40.6407796,-73.964999,,restaurant,Kumo Sushi
1328,node,3153560987,40.6399446,-73.9668868,,restaurant,Cinco de Mayo
1329,node,3153565956,40.6388772,-73.9684505,,restaurant,George's Restaurant
1330,node,3153568664,40.6388609,-73.9688797,,restaurant,Bella's Pizzeria
1331,node,3153601915,40.7117958,-73.9436422,,restaurant,Los Morales
1332,node,3154211509,40.687282,-73.9754595,Brooklyn,restaurant,Mullane's Bar & Grill
1333,node,3154231933,40.686606,-73.9748185,,restaurant,Bati Ethiopian Restaurant
1334,node,3154231939,40.6863623,-73.9742348,,restaurant,Habana Outpost
1335,node,3154234527,40.6872259,-73.9763661,,restaurant,National Thai
1336,node,3154284867,40.6865511,-73.9743077,,restaurant,Cafe Lafayette
1337,node,3154284869,40.6866543,-73.9749667,,restaurant,Blue Moon
1338,node,3154293947,40.687237,-73.9757635,,restaurant,Academy
1339,node,3154293948,40.6872305,-73.9758422,,restaurant,67 Burger
1340,node,3154321756,40.6759687,-73.9718216,,restaurant,Fausto
1341,node,3154321758,40.6761314,-73.9714493,,restaurant,Kami
1342,node,3154322864,40.676997,-73.9720609,,restaurant,El Gran Castillo de Jagua
1343,node,3166903961,40.7479533,-73.9926281,New York,restaurant,Five Guys
1344,node,3167876217,40.9023109,-74.0717816,Rochelle Park,restaurant,Longhorn Steakhouse
1345,node,3170145161,40.810441,-74.2605866,West Orange,restaurant,Mark and Julie Homemade Ice Cream
1346,node,3174844884,40.703039,-73.9940577,Brooklyn,restaurant,Shake Shack DUMBO
1347,node,3177856112,40.7409041,-74.0048455,New York,restaurant,Scarpetta
1348,node,3189450908,40.8629503,-74.1974233,,restaurant,Student Center Dining Room
1349,node,3189450909,40.8626127,-74.1969751,,restaurant,Student Center Cafe
1350,node,3189450910,40.8624654,-74.1970706,,restaurant,2mato at the Rathskeller
1351,node,3190230454,40.7053184,-74.0100991,,restaurant,Open Kitchen
1352,node,3190240012,40.7096689,-74.0064497,,restaurant,Chipotle
1353,node,3190242171,40.7096983,-74.0065099,,restaurant,Melt Shop
1354,node,3194126711,40.8851853,-74.210656,,restaurant,Imperial 46
1355,node,3194126731,40.8888667,-74.2519969,Wayne,restaurant,Panera Bread
1356,node,3198350461,40.7153891,-73.9443478,,restaurant,Variety Cafe
1357,node,3201166294,40.7455354,-73.9794715,New York,restaurant,La Tarte Flambée
1358,node,3212388257,40.7557723,-73.9277067,,restaurant,Arepas Café
1359,node,3212392970,40.7646112,-73.9168761,,restaurant,Sugar Freak
1360,node,3213784371,40.7607818,-73.9721848,New York,restaurant,Aquavit
1361,node,3215162128,40.7217594,-73.9978239,,restaurant,Café Select
1362,node,3215162129,40.7219323,-73.9976726,,restaurant,Osteria Morini
1363,node,3215166838,40.72978,-74.0037432,,restaurant,The Market Table
1364,node,3215168668,40.7300039,-74.003915,,restaurant,The Grey Dog
1365,node,3218149751,40.7303941,-74.0003007,New York,restaurant,Ben's Pizzeria
1366,node,3222528347,40.7376761,-74.0040101,,restaurant,Blenheim
1367,node,3232923482,40.7638701,-73.9765096,New York,restaurant,Mangia
1368,node,3234611020,40.8416458,-74.2083863,,restaurant,Upstairs Restaurant & Bar
1369,node,3234611021,40.8417249,-74.2084372,,restaurant,Jackie's Grillette
1370,node,3234611022,40.8419664,-74.208456,,restaurant,Sapori Ristorante Italiano
1371,node,3234611059,40.8416985,-74.2079249,,restaurant,Montclair Char-Broil
1372,node,3235708621,40.779447,-73.9739529,New York,restaurant,Caffe Storico
1373,node,3238681554,40.7342212,-73.9889762,New York,restaurant,Bravo Pizza
1374,node,3239326415,40.7045322,-74.0109178,,restaurant,Luke's Lobster
1375,node,3246839599,40.7640975,-73.986792,,restaurant,Danji
1376,node,3246839601,40.7567197,-73.9771339,,restaurant,Grasp Grill
1377,node,3246839603,40.730551,-73.9833929,,restaurant,Luzzo's
1378,node,3246839605,40.7548801,-73.9859787,,restaurant,Ootoya
1379,node,3246839607,40.7579853,-73.9840119,,restaurant,St. Andrew's
1380,node,3248774447,40.7830271,-73.9736149,New York,restaurant,Calle Ocho
1381,node,3248774672,40.7807931,-73.9810556,New York,restaurant,Viand Cafe
1382,node,3248774697,40.7804567,-73.9763269,,restaurant,Isabella's
1383,node,3248816729,40.7762456,-73.9794042,,restaurant,Bistro Cassis
1384,node,3271250887,40.7781493,-73.978758,New York,restaurant,Arte Cafe
1385,node,3271250890,40.7782647,-73.977945,,restaurant,Tenzan
1386,node,3277581695,40.655688,-74.2194073,,restaurant,Ilobasco Restaurant
1387,node,3298814415,40.7170805,-73.959271,Brooklyn,restaurant,Delaware and Hudson
1388,node,3315132867,40.576758,-73.964536,,restaurant,Primorski
1389,node,3315201778,40.5770621,-73.9648578,,restaurant,National Restaurant & Nightclub
1390,node,3315216995,40.5778908,-73.9609713,,restaurant,Skovorodka
1391,node,3322286924,40.6357727,-74.0265016,Brooklyn,restaurant,Petit Oven
1392,node,3356089617,40.7451081,-73.9842044,,restaurant,The Crooked Knife
1393,node,3356089618,40.7449212,-73.9837645,,restaurant,Wine:30
1394,node,3356089622,40.7457391,-73.9846188,,restaurant,Bella Napoli
1395,node,3356089624,40.745224,-73.9824341,,restaurant,Cosi
1396,node,3362422968,40.7234284,-73.9507264,Brooklyn,restaurant,Luksus at Tørst
1397,node,3369517484,40.7795706,-73.983463,,restaurant,Sushi Yasaka
1398,node,3369582794,40.7777796,-73.9783048,,restaurant,AG Kitchen
1399,node,3369582795,40.7727866,-73.9813124,New York,restaurant,Shun Lee
1400,node,3371304366,40.7693806,-73.9823988,,restaurant,Sapphire
1401,node,3374115188,40.7989314,-73.9617006,New York,restaurant,Gastronomia Culinaria
1402,node,3374115189,40.7989529,-73.9617582,New York,restaurant,Ichie
1403,node,3380120221,40.7688,-73.7732689,Bayside,restaurant,Jackson Hole
1404,node,3381782892,40.7411457,-73.9211447,Sunnyside,restaurant,Nonna Gina Brick Oven Pizzeria
1405,node,3413238564,40.7752345,-73.874406,,restaurant,Healthy Gourmet
1406,node,3413238569,40.7746482,-73.8740786,,restaurant,Auntie Anne's
1407,node,3413238572,40.7741889,-73.8742191,,restaurant,Famous Famiglia
1408,node,3413238574,40.7743367,-73.8740057,,restaurant,Au Bon Pain
1409,node,3413239495,40.7758645,-73.8726821,,restaurant,Auntie Anne's Pretzels
1410,node,3413239496,40.7759438,-73.8726914,,restaurant,Au Bon Pain
1411,node,3413250350,40.7748516,-73.8710603,,restaurant,Angelina's Panini Bar
1412,node,3413250358,40.7754762,-73.8709986,,restaurant,Au Bon Pain
1413,node,3413250359,40.7755442,-73.8709798,,restaurant,Auntie Anne's Pretzels
1414,node,3413250369,40.7740743,-73.8702805,,restaurant,MetroBurger Bar
1415,node,3413250372,40.7735787,-73.8701008,,restaurant,Au Bon Pain
1416,node,3413250379,40.7749307,-73.8692204,,restaurant,Auntie Anne's Pretzels
1417,node,3413250380,40.774906,-73.8692414,,restaurant,Au Bon Pain
1418,node,3413255874,40.7736781,-73.886075,,restaurant,Yankee Clipper Deli & Restaurant
1419,node,3414141465,40.7550295,-73.9647301,,restaurant,Le Périgord
1420,node,3414522906,40.6864754,-73.9666403,Brooklyn,restaurant,Aita
1421,node,3417441098,40.749973,-73.939724,,restaurant,Triple Short World Atlas
1422,node,3441955706,40.762184,-73.8148564,,restaurant,Mapo BBQ
1423,node,3446705496,40.7614636,-73.9608923,,restaurant,Neely's
1424,node,3446947494,40.7626004,-73.9660817,,restaurant,Chipotle
1425,node,3447527994,40.7591895,-73.9781127,,restaurant,Brasserie Ruhlman
1426,node,3448719854,40.7614174,-73.9601599,,restaurant,Anatolia
1427,node,3448898992,40.7058706,-74.0102263,New York,restaurant,Blimpie
1428,node,3448908338,40.7060236,-74.0102403,New York,restaurant,Cucina Bene Pizza
1429,node,3450800431,40.7774628,-73.9518046,,restaurant,Heidelberg Restaurant
1430,node,3450821886,40.7809536,-73.9547033,,restaurant,Green Cafe
1431,node,3450976122,40.703439,-74.0106749,New York,restaurant,Guacstar
1432,node,3450977039,40.7037504,-74.0104551,New York,restaurant,Nu Sushi
1433,node,3451020827,40.7763905,-73.9564615,New York,restaurant,Flex Mussels
1434,node,3451030436,40.7764768,-73.9566862,New York,restaurant,Toloache
1435,node,3451042734,40.7768188,-73.9569853,,restaurant,The Simone
1436,node,3451042735,40.7768188,-73.9569853,New York,restaurant,The Simone
1437,node,3451050931,40.7213363,-73.9950075,New York,restaurant,Mother's Ruin
1438,node,3451054422,40.7771544,-73.957136,New York,restaurant,Dulce Vida
1439,node,3451094409,40.7770648,-73.9556075,New York,restaurant,Tandoor Oven
1440,node,3451440811,40.7052664,-74.0083126,,restaurant,Haru Sushi
1441,node,3451440812,40.7052664,-74.0083126,New York,restaurant,Haru Sushi
1442,node,3451441966,40.7075176,-74.0054152,New York,restaurant,Mooncake Foods
1443,node,3451449736,40.7065252,-74.0071489,New York,restaurant,Roti
1444,node,3452345665,40.8240742,-73.9518105,,restaurant,Geisha Sushi
1445,node,3453104465,40.7067919,-74.0047941,,restaurant,Roast Kitchen
1446,node,3453104469,40.7058418,-74.0041433,,restaurant,El Luchador Taqueria
1447,node,3460030200,40.7200107,-74.0421011,Jersey City,restaurant,The Kitchen at Grove Station
1448,node,3463814923,40.7477981,-73.9872728,New York City,restaurant,Seoul Garden
1449,node,3473302772,40.815275,-74.2186084,Montclair,restaurant,Villa Victoria Pizzeria
1450,node,3491267497,40.7919069,-73.9734661,New York,restaurant,Little Italy Pizza
1451,node,3497534425,40.7332225,-73.9936043,New York,restaurant,Jackson Diner
1452,node,3500172890,40.7751382,-73.9095822,Astoria,restaurant,Tasty's Diner
1453,node,3500174246,40.7748853,-73.9092067,Astoria,restaurant,Hinamaru Ramen
1454,node,3502137816,40.7319768,-73.9942396,New York,restaurant,Knickerbocker Bar & Grill
1455,node,3506087029,40.7302366,-74.0004281,New York,restaurant,Mamoun's Falafel
1456,node,3507260979,40.7516741,-73.9898634,New York,restaurant,Andrews Coffee Shop
1457,node,3516415657,40.6398121,-73.9671473,Brooklyn,restaurant,Bashi Channel
1458,node,3517374778,40.7520175,-73.9737641,,restaurant,Minar
1459,node,3522734970,40.8921982,-74.2641062,Wayne,restaurant,Jyoti
1460,node,3522815493,40.5896545,-73.9738794,Brooklyn,restaurant,Orion Palace
1461,node,3522815494,40.5896545,-73.9738794,,restaurant,
1462,node,3545220721,40.8168869,-73.9460483,New York,restaurant,Baraka Buffet
1463,node,3545220728,40.8150396,-73.9407349,New York,restaurant,Easy Corner
1464,node,3569401894,40.7643725,-73.9642919,,restaurant,Tony's
1465,node,3569402144,40.7596244,-73.9365391,,restaurant,
1466,node,3570193128,40.7555706,-73.9226603,,restaurant,Applebee's Neighborhood Grill & Bar
1467,node,3570193131,40.7556895,-73.92295,,restaurant,Uno
1468,node,3570753793,40.7552407,-73.9271915,,restaurant,Ecuadorian Restaurant II
1469,node,3573447500,40.7539108,-73.9237443,,restaurant,Cafe Olé
1470,node,3573482093,40.7545714,-73.9685162,,restaurant,Abitino
1471,node,3573482094,40.7291334,-74.0021646,,restaurant,Bar Pitti
1472,node,3573482096,40.7633685,-73.9967152,,restaurant,Daisy May's BBQ USA
1473,node,3573482099,40.7246074,-73.9987503,,restaurant,Fanelli Cafe
1474,node,3573482100,40.7611474,-73.9909011,,restaurant,Galaxy Diner
1475,node,3573482102,40.7568939,-73.9769041,,restaurant,Hatsuhana
1476,node,3573482103,40.7601328,-73.9890604,,restaurant,Joe Allen
1477,node,3573482105,40.7594293,-73.9912351,,restaurant,Quinn's Bar & Grill
1478,node,3573482132,40.729906,-74.001229,,restaurant,
1479,node,3575165388,40.7109078,-73.9677103,,restaurant,Donna
1480,node,3575305297,40.7108771,-73.9674321,,restaurant,Patrizia's
