index_left,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry
526,node,5328220839,40.6740207,-73.9756,Brooklyn,clothes,Blok Hill,POINT (-73.9756 40.6740207)
527,node,5328220840,40.6741072,-73.9755429,,clothes,Area Kids,POINT (-73.97554289999999 40.6741072)
528,node,5333329245,40.6884972,-73.9894097,,clothes,Brooklyn Industries,POINT (-73.9894097 40.6884972)
529,node,5342854832,40.763916,-73.7708511,,clothes,Yvette Lingerie,POINT (-73.7708511 40.763916)
530,node,5342868236,40.7658348,-73.7720108,,clothes,Karma Boutique,POINT (-73.7720108 40.7658348)
531,node,5349703557,40.6988437,-73.9102808,,clothes,Blessed Buy,POINT (-73.9102808 40.6988437)
532,node,5351868289,40.6733857,-73.9760194,,clothes,Fig,POINT (-73.9760194 40.6733857)
533,node,5351868291,40.673433,-73.9759846,,clothes,Kiwi,POINT (-73.9759846 40.673433)
534,node,5359461522,40.6801739,-73.9780828,,clothes,Beacon's Closet,POINT (-73.9780828 40.6801739)
535,node,5365041387,40.708949,-73.8686944,Glendale,clothes,Paisley Bridal,POINT (-73.8686944 40.708949)
536,node,5371812658,40.7564652,-73.981334,New York,clothes,LS Mens Clothing,POINT (-73.981334 40.7564652)
537,node,5383987973,40.7607914,-73.9177143,,clothes,Jimmy Jazz,POINT (-73.9177143 40.7607914)
538,node,5397493604,40.6926513,-73.8585019,,clothes,Sports Lane,POINT (-73.85850189999999 40.6926513)
539,node,5397493616,40.693397,-73.8532052,,clothes,Baby Blue Ladies,POINT (-73.8532052 40.693397)
540,node,5397494587,40.6924424,-73.8585026,,clothes,Rainbow Shop,POINT (-73.85850259999999 40.6924424)
541,node,5397496088,40.6923695,-73.8612684,,clothes,Wood Story,POINT (-73.8612684 40.6923695)
542,node,5397496445,40.6933433,-73.8533423,,clothes,R.S. Army/Navy,POINT (-73.85334229999999 40.6933433)
543,node,5401946268,40.7388855,-74.0009062,,clothes,Rags-A-Gogo,POINT (-74.0009062 40.7388855)
544,node,5401978055,40.7780849,-73.9808553,,clothes,Le Petit Kids,POINT (-73.9808553 40.7780849)
545,node,5401978059,40.7207194,-73.9890321,,clothes,Askan,POINT (-73.9890321 40.7207194)
546,node,5403589302,40.7625374,-73.915903,,clothes,Esquire,POINT (-73.915903 40.7625374)
547,node,5403592332,40.7579036,-73.9196771,,clothes,Urban Lifestyle,POINT (-73.9196771 40.7579036)
548,node,5405720273,40.7081085,-73.9051795,,clothes,Sam's Thrift Store,POINT (-73.9051795 40.7081085)
549,node,5406237866,40.75931,-73.9185379,,clothes,Baby Blue,POINT (-73.9185379 40.75931)
550,node,5418953018,40.7069063,-73.7913097,Jamaica,clothes,Telco Stores,POINT (-73.7913097 40.7069063)
551,node,5420880744,40.7060829,-73.7936677,Jamaica,clothes,Carter's,POINT (-73.7936677 40.7060829)
552,node,5420880746,40.7058654,-73.7941921,Jamaica,clothes,Rainbow,POINT (-73.7941921 40.7058654)
553,node,5421262414,40.7036109,-73.7998867,,clothes,Rainbow,POINT (-73.7998867 40.7036109)
554,node,5425887136,40.7605098,-73.8268339,,clothes,Coqueta,POINT (-73.8268339 40.7605098)
555,node,5425887466,40.7599797,-73.8289448,Flushing,clothes,Jembro,POINT (-73.8289448 40.7599797)
556,node,5432070021,40.7283343,-73.9935021,,clothes,New Era Flagship Store,POINT (-73.9935021 40.7283343)
557,node,5446680727,40.6781078,-73.9791462,,clothes,Min-K,POINT (-73.9791462 40.6781078)
558,node,5452209931,40.6634147,-73.9842907,,clothes,Meshimar,POINT (-73.9842907 40.6634147)
559,node,5455055828,40.6718424,-73.9838801,,clothes,Premium Goods,POINT (-73.98388009999999 40.6718424)
560,node,5455240396,40.7579591,-73.8614932,,clothes,Northern Safety Center,POINT (-73.8614932 40.7579591)
561,node,5465519764,40.7219563,-73.996043,,clothes,Nu New York,POINT (-73.996043 40.7219563)
562,node,5476417570,40.9258167,-73.9639766,,clothes,Party Girl,POINT (-73.9639766 40.9258167)
563,node,5478509421,40.706788,-74.0038099,New York,clothes,Scotch & Soda,POINT (-74.00380989999999 40.706788)
564,node,5494867631,40.6760121,-73.9805611,,clothes,Lilith Outlet,POINT (-73.9805611 40.6760121)
565,node,5494867632,40.6759383,-73.9806212,,clothes,Mividimarket,POINT (-73.9806212 40.6759383)
566,node,5500251018,40.9266507,-74.2702709,Wayne,clothes,Uncommon Fit LLC,POINT (-74.2702709 40.9266507)
567,node,5502440823,40.7183785,-73.9591962,,clothes,Wonder Walter,POINT (-73.95919619999999 40.7183785)
568,node,5502443030,40.7184402,-73.9584288,,clothes,DNA footwear,POINT (-73.95842879999999 40.7184402)
569,node,5502452121,40.7143654,-73.9534115,,clothes,Stella Dallas,POINT (-73.9534115 40.7143654)
570,node,5506774600,40.6753975,-73.980996,,clothes,Néda Boutique,POINT (-73.980996 40.6753975)
571,node,5506774610,40.6754927,-73.9809255,,clothes,Diana Kane,POINT (-73.9809255 40.6754927)
572,node,5506774612,40.6755434,-73.9808644,,clothes,St. Hrouda,POINT (-73.9808644 40.6755434)
573,node,5506775322,40.6753608,-73.9810186,,clothes,Lykke,POINT (-73.9810186 40.6753608)
574,node,5509597482,40.678456,-73.9789109,,clothes,Habit,POINT (-73.9789109 40.678456)
575,node,5517079865,40.6725236,-73.976693,,clothes,JackRabbit,POINT (-73.976693 40.6725236)
576,node,5522955181,40.9028358,-74.2640967,Wayne,clothes,Glamazon LLC,POINT (-74.2640967 40.9028358)
577,node,5528019418,40.6874211,-73.9865745,,clothes,Meg,POINT (-73.9865745 40.6874211)
578,node,5529518121,40.7237318,-73.9936314,,clothes,L’Appartment Sézane,POINT (-73.9936314 40.7237318)
579,node,5531260953,40.7056983,-73.9123013,,clothes,Diego Fashion Boutique,POINT (-73.9123013 40.7056983)
580,node,5532391744,40.8891485,-74.2549488,Wayne,clothes,Lane Bryant,POINT (-74.25494879999999 40.8891485)
581,node,5534680806,40.8876119,-74.2586125,Wayne,clothes,Zara,POINT (-74.2586125 40.8876119)
582,node,5534680807,40.8881502,-74.258411,Wayne,clothes,Victoria's Secret,POINT (-74.258411 40.8881502)
583,node,5534680809,40.8880491,-74.2589565,Wayne,clothes,Express,POINT (-74.2589565 40.8880491)
584,node,5534680811,40.8883324,-74.2586169,Wayne,clothes,Armani Exchange,POINT (-74.25861690000001 40.8883324)
585,node,5534680813,40.8883926,-74.2588464,Wayne,clothes,Cotton On Willowbrook Mall,POINT (-74.2588464 40.8883926)
586,node,5534680814,40.8885162,-74.2588666,Wayne,clothes,Gymboree,POINT (-74.2588666 40.8885162)
587,node,5534680817,40.8880955,-74.2593749,Wayne,clothes,White House Black Market,POINT (-74.2593749 40.8880955)
588,node,5534683323,40.888463,-74.2591273,Wayne,clothes,Victoria's Secret PINK,POINT (-74.2591273 40.888463)
589,node,5534683324,40.8885859,-74.2590969,Wayne,clothes,Ann Taylor,POINT (-74.2590969 40.8885859)
590,node,5534897211,40.8890239,-74.2603787,Wayne,clothes,New York & Company,POINT (-74.2603787 40.8890239)
591,node,5534897212,40.8891354,-74.2607276,Wayne,clothes,Justice,POINT (-74.2607276 40.8891354)
592,node,5534897216,40.8893053,-74.2610905,Wayne,clothes,Against All Odds,POINT (-74.26109049999999 40.8893053)
593,node,5534897220,40.8897673,-74.262191,Wayne,clothes,Scrubology,POINT (-74.262191 40.8897673)
594,node,5534899021,40.8901143,-74.2615495,Wayne,clothes,Baby Gap,POINT (-74.2615495 40.8901143)
595,node,5534899023,40.8874963,-74.2574612,Wayne,clothes,BCBGeneration at Bloomingdales,POINT (-74.25746119999999 40.8874963)
596,node,5534899025,40.8903922,-74.2611327,Wayne,clothes,Aéropostale,POINT (-74.2611327 40.8903922)
597,node,5534899026,40.8903355,-74.2610742,Wayne,clothes,US Polo Association Factory Outlet,POINT (-74.2610742 40.8903355)
598,node,5534899029,40.8901638,-74.2607604,Wayne,clothes,F21 XXI,POINT (-74.2607604 40.8901638)
599,node,5535080859,40.889693,-74.2606691,Wayne,clothes,The Children's Place,POINT (-74.2606691 40.889693)
600,node,5535080870,40.8891903,-74.2600275,Wayne,clothes,Adidas,POINT (-74.26002750000001 40.8891903)
601,node,5535080877,40.8892699,-74.2597442,Wayne,clothes,Garage,POINT (-74.2597442 40.8892699)
602,node,5535080882,40.889477,-74.2598027,Wayne,clothes,Tates,POINT (-74.25980269999999 40.889477)
603,node,5535080890,40.8895587,-74.2592747,Wayne,clothes,Abercrombie & Fitch,POINT (-74.25927470000001 40.8895587)
604,node,5535080893,40.8899357,-74.2589893,Wayne,clothes,Loft,POINT (-74.2589893 40.8899357)
605,node,5535080895,40.890069,-74.2588006,Wayne,clothes,Banana Republic,POINT (-74.2588006 40.890069)
606,node,5535080898,40.8896272,-74.2582514,Wayne,clothes,Gap,POINT (-74.25825140000001 40.8896272)
607,node,5535080899,40.8895089,-74.258457,Wayne,clothes,Athleta,POINT (-74.25845700000001 40.8895089)
608,node,5535080900,40.8894462,-74.2585874,Wayne,clothes,AEO & Aerie Store,POINT (-74.2585874 40.8894462)
609,node,5535080901,40.8894172,-74.2587623,Wayne,clothes,J.Crew,POINT (-74.2587623 40.8894172)
610,node,5535114150,40.8884409,-74.2587477,Wayne,clothes,Zumiez,POINT (-74.2587477 40.8884409)
611,node,5535114152,40.8885466,-74.2590308,Wayne,clothes,PacSun,POINT (-74.25903080000001 40.8885466)
612,node,5535114153,40.8886246,-74.2591456,Wayne,clothes,Charlotte Russe,POINT (-74.2591456 40.8886246)
613,node,5535114154,40.888714,-74.2593005,Wayne,clothes,Journeys,POINT (-74.25930049999999 40.888714)
614,node,5535114155,40.8889972,-74.259397,Wayne,clothes,SNAP PHOTO,POINT (-74.25939700000001 40.8889972)
615,node,5535114156,40.8885088,-74.2595402,Wayne,clothes,Hot Topic,POINT (-74.2595402 40.8885088)
616,node,5535114159,40.8882621,-74.259134,Wayne,clothes,Lids,POINT (-74.259134 40.8882621)
617,node,5535114160,40.8880469,-74.2591989,Wayne,clothes,Hollister Co.,POINT (-74.2591989 40.8880469)
618,node,5535114161,40.8881073,-74.2588509,Wayne,clothes,H&M,POINT (-74.2588509 40.8881073)
619,node,5539320301,40.9109224,-74.2445272,Wayne,clothes,Hanes Drive Outlet,POINT (-74.24452719999999 40.9109224)
620,node,5541206334,40.6999318,-73.906587,,clothes,Julie Kaye Inc,POINT (-73.906587 40.6999318)
621,node,5541524936,40.7001104,-73.9130141,,clothes,Le Point Value Thrift,POINT (-73.9130141 40.7001104)
622,node,5548912146,40.8322453,-73.8656258,,clothes,Dante's Tuxedos,POINT (-73.8656258 40.8322453)
623,node,5549150582,40.6805315,-73.9775117,,clothes,Eleven Vintage Boutique,POINT (-73.97751169999999 40.6805315)
624,node,5551433942,40.7003576,-73.9027975,Ridgewood,clothes,Pants Pantry,POINT (-73.90279750000001 40.7003576)
625,node,5552551405,40.8306385,-73.8618904,,clothes,Fatema,POINT (-73.86189039999999 40.8306385)
626,node,5555271891,40.6779901,-73.9795572,,clothes,Bhoomki,POINT (-73.9795572 40.6779901)
627,node,5557460834,40.7003444,-73.9011233,,clothes,XIOS America,POINT (-73.90112329999999 40.7003444)
628,node,5559805463,40.7006347,-73.9022052,,clothes,The Children's Place,POINT (-73.9022052 40.7006347)
629,node,5559818650,40.7006397,-73.9024998,,clothes,Carter's,POINT (-73.9024998 40.7006397)
630,node,5559819778,40.7006556,-73.9027508,,clothes,New York & Company,POINT (-73.90275080000001 40.7006556)
631,node,5560608152,40.7003628,-73.9051443,,clothes,Torrid,POINT (-73.9051443 40.7003628)
632,node,5560616887,40.7000693,-73.9052621,,clothes,Mandee,POINT (-73.9052621 40.7000693)
633,node,5562952068,40.6799286,-73.9779164,,clothes,Dearest,POINT (-73.9779164 40.6799286)
634,node,5562952070,40.6811008,-73.9774511,,clothes,Life Boutique Thrift,POINT (-73.9774511 40.6811008)
635,node,5564515181,40.7000131,-73.9055438,,clothes,Rainbow Shops,POINT (-73.9055438 40.7000131)
636,node,5567554546,40.6997515,-73.9079215,,clothes,Ricky's Sportswear,POINT (-73.9079215 40.6997515)
637,node,5589310921,40.6797119,-73.9679061,,clothes,O.N.A,POINT (-73.96790609999999 40.6797119)
638,node,5591304781,40.6174526,-73.9916606,,clothes,Flynn O'Hara Uniforms,POINT (-73.9916606 40.6174526)
639,node,5593246266,40.6169439,-73.9921772,,clothes,A & M Suit Warehouse,POINT (-73.9921772 40.6169439)
640,node,5594544304,40.7115073,-73.9469576,,clothes,L Train Vintage,POINT (-73.9469576 40.7115073)
641,node,5597422124,40.7081506,-73.8681369,,clothes,Gymboree,POINT (-73.8681369 40.7081506)
642,node,5599511725,40.7478596,-73.9894889,,clothes,Nordstrom Rack,POINT (-73.9894889 40.7478596)
643,node,5600702498,40.6775984,-73.9798255,,clothes,taeg,POINT (-73.9798255 40.6775984)
644,node,5610372564,40.7100243,-73.8989428,,clothes,R & M Children's Boutique,POINT (-73.8989428 40.7100243)
645,node,5615892339,40.7331921,-73.8632155,Rego Park,clothes,Mandee,POINT (-73.8632155 40.7331921)
646,node,5625730207,40.7788852,-73.9536572,,clothes,Banana Republic,POINT (-73.95365719999999 40.7788852)
647,node,5625774802,40.681039,-73.9761944,,clothes,V Curated,POINT (-73.9761944 40.681039)
648,node,5625774808,40.6799001,-73.9752931,,clothes,Almost New Vintage,POINT (-73.9752931 40.6799001)
649,node,5625774816,40.6809173,-73.9758667,,clothes,A. Cheng,POINT (-73.9758667 40.6809173)
650,node,5627103838,40.720887,-73.9889462,,clothes,Orchard Corset Center,POINT (-73.9889462 40.720887)
651,node,5627227251,40.7048003,-73.9196815,,clothes,Surya Clothing,POINT (-73.9196815 40.7048003)
652,node,5628822722,40.7231085,-73.9584195,,clothes,Suit Supply,POINT (-73.95841950000001 40.7231085)
653,node,5638109021,40.7577938,-73.9906694,,clothes,Kaufman Army Navy,POINT (-73.9906694 40.7577938)
654,node,5640393960,40.7010368,-73.9075066,,clothes,Madison New York,POINT (-73.9075066 40.7010368)
655,node,5640415472,40.7083432,-73.9218536,,clothes,28 Scott Vintage,POINT (-73.92185360000001 40.7083432)
656,node,5641806487,40.7232009,-73.9008861,,clothes,On the Road Again Corporation,POINT (-73.90088609999999 40.7232009)
657,node,5642396073,40.7259135,-74.0009624,,clothes,Happy Socks,POINT (-74.00096240000001 40.7259135)
658,node,5642403104,40.7256432,-74.0012067,,clothes,La Perla,POINT (-74.0012067 40.7256432)
659,node,5642405234,40.7249867,-74.0017924,,clothes,PINKO,POINT (-74.0017924 40.7249867)
660,node,5642418027,40.7264515,-74.0005568,,clothes,Séraphine,POINT (-74.0005568 40.7264515)
661,node,5657099775,40.6815777,-73.9768047,,clothes,La Belle Boutique,POINT (-73.9768047 40.6815777)
662,node,5673620477,40.6719257,-73.9771924,,clothes,Encore Boutique,POINT (-73.97719240000001 40.6719257)
663,node,5673620479,40.6718893,-73.9772243,,clothes,Lou,POINT (-73.9772243 40.6718893)
664,node,5673794429,40.6697625,-73.986015,,clothes,Square Stores,POINT (-73.98601499999999 40.6697625)
665,node,5676615631,40.6809996,-73.9750134,,clothes,Vinnies,POINT (-73.97501339999999 40.6809996)
666,node,5676615639,40.6816935,-73.9759865,,clothes,Versailles,POINT (-73.9759865 40.6816935)
667,node,5676615648,40.6818028,-73.9760699,,clothes,Mondini,POINT (-73.9760699 40.6818028)
668,node,5687619159,40.7459892,-73.8840404,,clothes,Dieer Inc,POINT (-73.8840404 40.7459892)
669,node,5693958725,40.6852218,-73.9143001,,clothes,Rainbow,POINT (-73.91430010000001 40.6852218)
670,node,5697442427,40.8946895,-74.2301533,,clothes,Mandee,POINT (-74.2301533 40.8946895)
671,node,5697442437,40.8944731,-74.2266098,,clothes,DXL,POINT (-74.22660980000001 40.8944731)
672,node,5697442440,40.8944731,-74.2263284,,clothes,Scrubs & Beyond,POINT (-74.2263284 40.8944731)
673,node,5709849142,40.6731562,-73.9831748,,clothes,Bird,POINT (-73.9831748 40.6731562)
674,node,5712388433,40.737526,-73.9922433,,clothes,Aritzia,POINT (-73.9922433 40.737526)
675,node,5712391605,40.7575576,-73.978169,,clothes,Aritzia,POINT (-73.97816899999999 40.7575576)
676,node,5712394041,40.7228499,-73.9987477,,clothes,Aritzia,POINT (-73.9987477 40.7228499)
677,node,5714318113,40.7624232,-73.9682627,,clothes,Zara,POINT (-73.9682627 40.7624232)
678,node,5714319343,40.7621956,-73.9683817,,clothes,Banana Republic,POINT (-73.96838169999999 40.7621956)
679,node,5721456349,40.6927935,-73.9121153,,clothes,B & B Clothing,POINT (-73.9121153 40.6927935)
680,node,5721473860,40.7430708,-73.9203715,,clothes,South Pole Store,POINT (-73.9203715 40.7430708)
681,node,5728049037,40.6722571,-73.8186407,,clothes,Lotus Bazaar,POINT (-73.8186407 40.6722571)
682,node,5734412272,40.7047186,-73.929147,,clothes,Le Point Value Thrift,POINT (-73.929147 40.7047186)
683,node,5735225821,40.7051331,-73.9291373,,clothes,Urban Jungle Vintage and Thrift,POINT (-73.92913729999999 40.7051331)
684,node,5739499075,40.7032467,-73.930525,,clothes,Collections,POINT (-73.930525 40.7032467)
685,node,5743674802,40.7303007,-73.9924155,,clothes,GAP,POINT (-73.99241550000001 40.7303007)
686,node,5743889032,40.6978758,-73.9308812,,clothes,Little Hippie,POINT (-73.9308812 40.6978758)
687,node,5747114362,40.636012,-73.9905274,,clothes,Off the Rack,POINT (-73.9905274 40.636012)
688,node,5747118116,40.6397326,-73.9941859,,clothes,Mrs.K,POINT (-73.99418590000001 40.6397326)
689,node,5754908921,40.7220371,-74.002092,,clothes,Stone Island,POINT (-74.002092 40.7220371)
690,node,5758422842,40.7505081,-73.8641202,,clothes,D'Angelo's,POINT (-73.8641202 40.7505081)
691,node,5758846121,40.7236599,-73.9985283,,clothes,Karl LAGERFELD STORE,POINT (-73.9985283 40.7236599)
692,node,5759167122,40.7374839,-73.9922922,,clothes,Aritzia,POINT (-73.99229219999999 40.7374839)
693,node,5759292179,40.7163982,-73.9594228,,clothes,ID Menswear,POINT (-73.9594228 40.7163982)
694,node,5759306066,40.7175412,-73.9599935,,clothes,ID Menswear,POINT (-73.9599935 40.7175412)
695,node,5760155728,40.7147169,-73.9620379,,clothes,Supreme Brooklyn,POINT (-73.9620379 40.7147169)
696,node,5764225165,40.7450562,-73.9923336,,clothes,Buffalo Exchange,POINT (-73.99233359999999 40.7450562)
697,node,5764228742,40.7295992,-73.9848031,,clothes,Buffalo Exchange,POINT (-73.98480309999999 40.7295992)
698,node,5764254155,40.6881588,-73.9911913,,clothes,Buffalo Exchange,POINT (-73.9911913 40.6881588)
699,node,5764260268,40.7764139,-73.9113767,,clothes,Buffalo Exchange,POINT (-73.91137670000001 40.7764139)
700,node,5764857530,40.7572608,-73.8677022,,clothes,,POINT (-73.8677022 40.7572608)
701,node,5774334190,40.7388991,-73.9912584,,clothes,Madewell,POINT (-73.99125840000001 40.7388991)
702,node,5774339925,40.7395076,-74.0075791,,clothes,Madewell,POINT (-74.0075791 40.7395076)
703,node,5774352546,40.7799845,-73.959661,,clothes,Madewell,POINT (-73.959661 40.7799845)
704,node,5774362415,40.7179219,-73.9591094,,clothes,Madewell,POINT (-73.9591094 40.7179219)
705,node,5774371491,40.7178841,-73.9590403,,clothes,lululemon athletica,POINT (-73.9590403 40.7178841)
706,node,5781151294,40.7800952,-73.9595713,,clothes,lululemon athletica,POINT (-73.95957129999999 40.7800952)
707,node,5781165001,40.7655804,-73.9633446,,clothes,lululemon athletica,POINT (-73.9633446 40.7655804)
708,node,5781175109,40.757368,-73.9777234,,clothes,lululemon athletica,POINT (-73.9777234 40.757368)
709,node,5781183307,40.7378732,-73.9925156,,clothes,lululemon athletica,POINT (-73.9925156 40.7378732)
710,node,5781195212,40.7409651,-74.0058878,,clothes,lululemon athletica,POINT (-74.0058878 40.7409651)
711,node,5781227153,40.7522238,-73.9815331,,clothes,BCBGMAXAZRIA,POINT (-73.98153309999999 40.7522238)
712,node,5781309872,40.7255046,-74.0001212,,clothes,lululemon athletica,POINT (-74.0001212 40.7255046)
713,node,5781319429,40.7254103,-73.9999426,,clothes,lululemon athletica,POINT (-73.9999426 40.7254103)
714,node,5782499559,40.7944593,-73.93554,,clothes,Danny Fashion Casa,POINT (-73.93554 40.7944593)
715,node,5788273496,40.7271105,-73.9956094,,clothes,Hat Club,POINT (-73.99560940000001 40.7271105)
716,node,5796438082,40.7259694,-74.00157,,clothes,The Hat Shop,POINT (-74.00157 40.7259694)
717,node,5799947874,40.7781822,-73.9540867,,clothes,GAP,POINT (-73.9540867 40.7781822)
718,node,5799948691,40.7783501,-73.9540115,,clothes,Urban Outfitters,POINT (-73.95401149999999 40.7783501)
719,node,5799949122,40.7784627,-73.9539386,,clothes,Athleta,POINT (-73.9539386 40.7784627)
720,node,5802138864,40.6922383,-73.991324,,clothes,Tempo,POINT (-73.99132400000001 40.6922383)
721,node,5802813853,40.7739005,-73.9640918,,clothes,Carolina Herrera,POINT (-73.96409180000001 40.7739005)
722,node,5804789754,40.7499584,-73.9886863,,clothes,Target,POINT (-73.9886863 40.7499584)
723,node,5807123472,40.6911271,-73.9860519,,clothes,The Children's Place,POINT (-73.98605190000001 40.6911271)
724,node,5807126561,40.6908994,-73.9855218,,clothes,Rainbow Shops,POINT (-73.9855218 40.6908994)
725,node,5807126562,40.6907026,-73.9850209,,clothes,Old Navy,POINT (-73.98502089999999 40.6907026)
726,node,5807804740,40.6878665,-73.9867918,,clothes,Steven Alan,POINT (-73.98679180000001 40.6878665)
727,node,5808147981,40.7767518,-73.9615463,,clothes,Barbour,POINT (-73.96154629999999 40.7767518)
728,node,5808313096,40.6872983,-73.9862617,,clothes,Iris Lingerie,POINT (-73.9862617 40.6872983)
729,node,5809142477,40.6871066,-73.9857773,,clothes,Kaight,POINT (-73.9857773 40.6871066)
730,node,5809621626,40.6871968,-73.9860047,,clothes,Antler & Woods,POINT (-73.9860047 40.6871968)
731,node,5813254083,40.7395517,-73.9898159,New York,clothes,Jacadi,POINT (-73.9898159 40.7395517)
732,node,5825512054,40.7560508,-73.9860803,,clothes,H&M,POINT (-73.9860803 40.7560508)
733,node,5830803195,40.6666443,-73.9819931,,clothes,Beva,POINT (-73.9819931 40.6666443)
734,node,5830803196,40.6660427,-73.982497,,clothes,Den,POINT (-73.982497 40.6660427)
735,node,5830803202,40.6661881,-73.98238,,clothes,Otto,POINT (-73.98238000000001 40.6661881)
736,node,5849811268,40.745132,-73.9872129,,clothes,260 Sample Sale,POINT (-73.9872129 40.745132)
737,node,5849856422,40.7262076,-73.9995712,,clothes,260 Sample Sale,POINT (-73.99957120000001 40.7262076)
738,node,5849859840,40.7258564,-73.9984596,,clothes,260 Sample Sale ,POINT (-73.9984596 40.7258564)
739,node,5857725252,40.7767658,-73.9827194,,clothes,Capezio,POINT (-73.98271939999999 40.7767658)
740,node,5862766782,40.7384411,-73.992124,,clothes,Athleta,POINT (-73.992124 40.7384411)
741,node,5864437428,40.6871758,-73.9859518,,clothes,Meg,POINT (-73.9859518 40.6871758)
742,node,5873889469,40.6632796,-73.9814869,,clothes,Libra,POINT (-73.98148689999999 40.6632796)
743,node,5881718856,40.733351,-73.8633856,,clothes,Century 21,POINT (-73.8633856 40.733351)
744,node,5881718857,40.7334307,-73.8632055,,clothes,Kohls,POINT (-73.86320550000001 40.7334307)
745,node,5889475671,40.7491914,-73.9859247,,clothes,Banana Republic Factory,POINT (-73.9859247 40.7491914)
746,node,5889476754,40.7490968,-73.9857462,,clothes,Zumiez,POINT (-73.98574619999999 40.7490968)
747,node,5889477215,40.7488021,-73.9850332,,clothes,Bebe,POINT (-73.9850332 40.7488021)
748,node,5891774860,40.6781027,-73.9684933,,clothes,1ofaFind Vintage,POINT (-73.96849330000001 40.6781027)
749,node,5892946810,40.7250081,-73.8212105,,clothes,Eshet Chayil,POINT (-73.82121050000001 40.7250081)
750,node,5892949326,40.7254837,-73.8214728,,clothes,Elzee,POINT (-73.8214728 40.7254837)
751,node,5902961332,40.7811602,-73.9587881,,clothes,Brooks Brothers,POINT (-73.95878810000001 40.7811602)
752,node,5905417719,40.6852999,-73.9811165,,clothes,Notorious,POINT (-73.9811165 40.6852999)
753,node,5905555176,40.6229579,-73.7222089,Cedarhurst,clothes,The Emperor's Old Clothes,POINT (-73.7222089 40.6229579)
754,node,5905555177,40.6230066,-73.7221447,Cedarhurst,clothes,Breezy's,POINT (-73.7221447 40.6230066)
755,node,5905555886,40.6225185,-73.7228261,Cedarhurst,clothes,Legaacy,POINT (-73.72282610000001 40.6225185)
756,node,5905555889,40.6224235,-73.7229605,Cedarhurst,clothes,Petit Chic,POINT (-73.7229605 40.6224235)
757,node,5905555893,40.6222771,-73.7231582,Cedarhurst,clothes,David's Den,POINT (-73.7231582 40.6222771)
758,node,5906325409,40.6212761,-73.7245737,Cedarhurst,clothes,Esti's,POINT (-73.72457369999999 40.6212761)
759,node,5906924494,40.6484402,-73.7907839,,clothes,Porsche Design,POINT (-73.79078389999999 40.6484402)
760,node,5906945688,40.6476684,-73.7919851,,clothes,Brooks Brothers,POINT (-73.79198510000001 40.6476684)
761,node,5906945690,40.6475737,-73.7921908,,clothes,Victoria's Secret,POINT (-73.7921908 40.6475737)
762,node,5906982685,40.647597,-73.7912837,,clothes,Michael Kors,POINT (-73.79128369999999 40.647597)
763,node,5906982686,40.6475716,-73.7911428,,clothes,Hugo Boss,POINT (-73.7911428 40.6475716)
764,node,5907394831,40.620726,-73.7253162,Cedarhurst,clothes,Vendome 2,POINT (-73.72531619999999 40.620726)
765,node,5907394845,40.6200435,-73.726261,Cedarhurst,clothes,{9} New York,POINT (-73.72626099999999 40.6200435)
766,node,5907394847,40.6201181,-73.7261487,Cedarhurst,clothes,Mezzo,POINT (-73.7261487 40.6201181)
767,node,5907394856,40.6203598,-73.7258199,Cedarhurst,clothes,,POINT (-73.7258199 40.6203598)
768,node,5907394859,40.6204099,-73.7257529,Cedarhurst,clothes,Secret Me,POINT (-73.7257529 40.6204099)
769,node,5907394864,40.6206259,-73.7254672,Cedarhurst,clothes,Suit Central,POINT (-73.7254672 40.6206259)
770,node,5910319471,40.6628675,-73.9847411,,clothes,Homebody Boutique,POINT (-73.98474109999999 40.6628675)
771,node,5912968132,40.6879628,-73.9933775,,clothes,Diane T.,POINT (-73.99337749999999 40.6879628)
772,node,5919252677,40.7272729,-73.9861016,,clothes,Tokio 7,POINT (-73.9861016 40.7272729)
773,node,5919283363,40.7741968,-73.9532449,,clothes,Gentlemen's Resale,POINT (-73.9532449 40.7741968)
774,node,5919768637,40.7243433,-73.9989894,,clothes,A.P.C.,POINT (-73.9989894 40.7243433)
775,node,5919774485,40.7356633,-74.0032819,,clothes,A.P.C.,POINT (-74.0032819 40.7356633)
776,node,5919781332,40.7258619,-73.9928614,,clothes,A.P.C.,POINT (-73.9928614 40.7258619)
777,node,5919800236,40.7351694,-74.0051617,,clothes,A.P.C. Surplus,POINT (-74.0051617 40.7351694)
778,node,5919906699,40.726961,-73.99268,,clothes,C.C. Filson,POINT (-73.99267999999999 40.726961)
779,node,5921473185,40.5963872,-73.980169,,clothes,Telco,POINT (-73.980169 40.5963872)
780,node,5923163685,40.7193932,-74.0005228,,clothes,Reformation,POINT (-74.0005228 40.7193932)
781,node,5923163785,40.7227825,-74.0016565,,clothes,Moussy,POINT (-74.0016565 40.7227825)
782,node,5929771424,40.7536883,-73.9804985,,clothes,COS,POINT (-73.9804985 40.7536883)
783,node,5929781531,40.7239761,-74.0004723,,clothes,COS,POINT (-74.0004723 40.7239761)
784,node,5934969266,40.7200269,-74.0000609,,clothes,Arita,POINT (-74.00006089999999 40.7200269)
785,node,5934969273,40.7194858,-74.0002283,,clothes,M. Crow,POINT (-74.0002283 40.7194858)
